,state,district,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,new_enrolments,total_updates,total_activity,stress_index,update_dependency_ratio,is_active,adult_total_updates,bds,child_total_activity,cci
4523,KERALA,ERNAKULAM,2025-06-01,70.0,58.0,11.0,0.0,0.0,7679.0,11884.0,139.0,19563.0,19702.0,139.7357142857143,0.9928944830736436,1,11884.0,0.9999158603281447,7737.0,0.9923752907728095
4524,KERALA,ERNAKULAM,2025-07-01,87.0,111.0,26.0,0.0,0.0,6101.0,14054.0,224.0,20155.0,20379.0,89.57777777777778,0.9889597644749755,1,14054.0,0.999928850942725,6212.0,0.9819732818284242
4525,KERALA,ERNAKULAM,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4526,KERALA,ERNAKULAM,2025-09-01,1092.0,559.0,17.0,1059.0,9250.0,4157.0,6211.0,1668.0,20677.0,22345.0,12.38885560215698,0.9253110176317909,1,15461.0,0.4016944767817876,5775.0,0.719702216066482
4527,KERALA,ERNAKULAM,2025-10-01,1013.0,369.0,38.0,1105.0,10232.0,2754.0,5510.0,1420.0,19601.0,21021.0,13.79380717804363,0.9324041480353915,1,15742.0,0.3499968239852633,4228.0,0.6512177819815559
4528,KERALA,ERNAKULAM,2025-11-01,1244.0,467.0,153.0,1361.0,14563.0,4953.0,8087.0,1864.0,28964.0,30828.0,15.530294906166219,0.9395050115151319,1,22650.0,0.3570261798596088,6781.0,0.7303155411383073
4529,KERALA,ERNAKULAM,2025-12-01,679.0,243.0,87.0,1282.0,16957.0,8645.0,8794.0,1009.0,35678.0,36687.0,35.32475247524752,0.9724705625817706,1,25751.0,0.34148803976390185,10170.0,0.8499655884377151
4530,KERALA,IDUKKI,2025-03-01,0.0,0.0,0.0,129.0,1430.0,1958.0,3567.0,0.0,7084.0,7084.0,7084.0,0.9998588567395907,1,4997.0,0.7136854741896759,2087.0,0.9377394636015326
4531,KERALA,IDUKKI,2025-04-01,0.0,0.0,0.0,0.0,0.0,2043.0,3003.0,0.0,5046.0,5046.0,5046.0,0.9998018624925699,1,3003.0,0.9996671105193076,2043.0,0.9995107632093934
4532,KERALA,IDUKKI,2025-05-01,0.0,0.0,0.0,0.0,0.0,3849.0,3625.0,0.0,7474.0,7474.0,7474.0,0.9998662207357859,1,3625.0,0.9997242140099283,3849.0,0.9997402597402597
4533,KERALA,IDUKKI,2025-06-01,0.0,0.0,0.0,0.0,0.0,2650.0,4074.0,0.0,6724.0,6724.0,6724.0,0.9998513011152417,1,4074.0,0.9997546012269939,2650.0,0.999622783855149
4534,KERALA,IDUKKI,2025-07-01,0.0,0.0,0.0,0.0,0.0,1926.0,4668.0,0.0,6594.0,6594.0,6594.0,0.9998483699772555,1,4668.0,0.9997858213750268,1926.0,0.9994810586403736
4535,KERALA,IDUKKI,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4536,KERALA,IDUKKI,2025-09-01,415.0,94.0,1.0,301.0,2468.0,1436.0,1945.0,510.0,6150.0,6660.0,12.03522504892368,0.9232847920732623,1,4413.0,0.4406434073402809,1831.0,0.7838427947598253
4537,KERALA,IDUKKI,2025-10-01,339.0,69.0,7.0,369.0,2630.0,920.0,1967.0,415.0,5886.0,6301.0,14.149038461538462,0.9339892097746747,1,4597.0,0.4277946933449326,1358.0,0.6769683590875644
4538,KERALA,IDUKKI,2025-11-01,423.0,64.0,15.0,369.0,3296.0,1185.0,2557.0,502.0,7407.0,7909.0,14.725646123260438,0.936409608091024,1,5853.0,0.4367953536043731,1618.0,0.7319332921556516
4539,KERALA,IDUKKI,2025-12-01,222.0,44.0,5.0,360.0,4140.0,3748.0,2812.0,271.0,11060.0,11331.0,40.661764705882355,0.9759971761383692,1,6952.0,0.40442974255716957,4152.0,0.9024801348422827
4540,KERALA,KANNUR,2025-03-01,0.0,0.0,0.0,700.0,6329.0,4097.0,6968.0,0.0,18094.0,18094.0,18094.0,0.9999447361149488,1,13297.0,0.5239885697097307,4797.0,0.8538974572738641
4541,KERALA,KANNUR,2025-04-01,0.0,0.0,0.0,0.0,0.0,5967.0,7398.0,0.0,13365.0,13365.0,13365.0,0.9999251833009127,1,7398.0,0.999864846600892,5967.0,0.9998324396782842
4542,KERALA,KANNUR,2025-05-01,0.0,0.0,0.0,0.0,0.0,9785.0,7844.0,0.0,17629.0,17629.0,17629.0,0.9999432785025525,1,7844.0,0.9998725302740599,9785.0,0.9998978132025342
4543,KERALA,KANNUR,2025-06-01,0.0,0.0,0.0,0.0,0.0,6951.0,9010.0,0.0,15961.0,15961.0,15961.0,0.9999373512091216,1,9010.0,0.9998890245255798,6951.0,0.9998561565017261
4544,KERALA,KANNUR,2025-07-01,17.0,38.0,15.0,0.0,0.0,6637.0,10952.0,70.0,17589.0,17659.0,247.73239436619718,0.9959796149490374,1,10952.0,0.9999087008125628,6675.0,0.99415817855003
4545,KERALA,KANNUR,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4546,KERALA,KANNUR,2025-09-01,1039.0,553.0,33.0,887.0,8944.0,4147.0,7976.0,1625.0,21954.0,23579.0,13.501845018450185,0.9310432569974555,1,16920.0,0.4713669404881508,5587.0,0.7421259842519685
4547,KERALA,KANNUR,2025-10-01,869.0,357.0,43.0,815.0,8128.0,2523.0,4932.0,1269.0,16398.0,17667.0,12.911811023622047,0.9281186325560336,1,13060.0,0.3776127402189725,3695.0,0.6826298701298701
4548,KERALA,KANNUR,2025-11-01,1334.0,528.0,76.0,1135.0,13344.0,3683.0,7477.0,1938.0,25639.0,27577.0,13.222795255286231,0.92969033287403,1,20821.0,0.3590913456920565,5346.0,0.6887974565176734
4549,KERALA,KANNUR,2025-12-01,754.0,246.0,63.0,1102.0,16326.0,5387.0,7665.0,1063.0,30480.0,31543.0,28.646616541353385,0.9662693380674613,1,23991.0,0.3194814938312771,6735.0,0.7997327790973872
4550,KERALA,KASARAGOD,2025-03-01,0.0,0.0,0.0,540.0,4127.0,3272.0,3496.0,0.0,11435.0,11435.0,11435.0,0.9999125568380552,1,7623.0,0.45855194123819515,3812.0,0.8581169682664569
4551,KERALA,KASARAGOD,2025-04-01,0.0,0.0,0.0,0.0,0.0,5982.0,3851.0,0.0,9833.0,9833.0,9833.0,0.9998983119788489,1,3851.0,0.9997403946002077,5982.0,0.9998328597693464
4552,KERALA,KASARAGOD,2025-05-01,0.0,0.0,0.0,0.0,0.0,6753.0,4286.0,0.0,11039.0,11039.0,11039.0,0.9999094202898551,1,4286.0,0.999766736645673,6753.0,0.9998519395913533
4553,KERALA,KASARAGOD,2025-06-01,0.0,0.0,0.0,0.0,0.0,5937.0,5036.0,0.0,10973.0,10973.0,10973.0,0.9999088755239658,1,5036.0,0.9998014691284495,5937.0,0.9998315931289997
4554,KERALA,KASARAGOD,2025-07-01,0.0,0.0,0.0,0.0,0.0,4355.0,6070.0,0.0,10425.0,10425.0,10425.0,0.9999040859389987,1,6070.0,0.9998352824905288,4355.0,0.9997704315886135
4555,KERALA,KASARAGOD,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4556,KERALA,KASARAGOD,2025-09-01,662.0,239.0,0.0,444.0,3908.0,2213.0,2781.0,901.0,9346.0,10247.0,10.361419068736142,0.9119828259172521,1,6689.0,0.415695067264574,2896.0,0.7638936831204695
4557,KERALA,KASARAGOD,2025-10-01,577.0,186.0,33.0,371.0,3909.0,1321.0,2246.0,796.0,7847.0,8643.0,9.845671267252195,0.9077973160573808,1,6155.0,0.3648473034437947,1878.0,0.7030335284725918
4558,KERALA,KASARAGOD,2025-11-01,849.0,240.0,23.0,521.0,6188.0,2593.0,3715.0,1112.0,13017.0,14129.0,11.695417789757412,0.9212314225053079,1,9903.0,0.37510096930533116,3354.0,0.772876304023845
4559,KERALA,KASARAGOD,2025-12-01,607.0,133.0,6.0,575.0,7775.0,3880.0,3969.0,746.0,16199.0,16945.0,21.685408299866133,0.9559188008969668,1,11744.0,0.33793103448275863,4588.0,0.8455001089561996
4560,KERALA,KASARGOD,2025-03-01,0.0,0.0,0.0,0.0,0.0,14.0,64.0,0.0,78.0,78.0,78.0,0.9873417721518988,1,64.0,0.9846153846153847,14.0,0.9333333333333333
4561,KERALA,KASARGOD,2025-04-01,0.0,0.0,0.0,0.0,0.0,13.0,47.0,0.0,60.0,60.0,60.0,0.9836065573770492,1,47.0,0.9791666666666666,13.0,0.9285714285714286
4562,KERALA,KASARGOD,2025-05-01,0.0,0.0,0.0,0.0,0.0,14.0,81.0,0.0,95.0,95.0,95.0,0.9895833333333334,1,81.0,0.9878048780487805,14.0,0.9333333333333333
4563,KERALA,KASARGOD,2025-06-01,0.0,0.0,0.0,0.0,0.0,20.0,149.0,0.0,169.0,169.0,169.0,0.9941176470588236,1,149.0,0.9933333333333333,20.0,0.9523809523809523
4564,KERALA,KASARGOD,2025-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4565,KERALA,KASARGOD,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4566,KERALA,KASARGOD,2025-09-01,64.0,13.0,0.0,3.0,316.0,32.0,351.0,77.0,702.0,779.0,9.0,0.9,1,667.0,0.5254491017964071,48.0,0.6530612244897959
4567,KERALA,KASARGOD,2025-10-01,72.0,20.0,0.0,12.0,344.0,27.0,284.0,92.0,667.0,759.0,7.172043010752688,0.8776315789473684,1,628.0,0.45151033386327505,59.0,0.45
4568,KERALA,KASARGOD,2025-11-01,62.0,20.0,0.0,15.0,564.0,28.0,441.0,82.0,1048.0,1130.0,12.626506024096386,0.9266136162687887,1,1005.0,0.4383697813121272,63.0,0.4375
4569,KERALA,KASARGOD,2025-12-01,53.0,11.0,0.0,4.0,611.0,63.0,510.0,64.0,1188.0,1252.0,18.276923076923076,0.9481245011971269,1,1121.0,0.45454545454545453,78.0,0.7974683544303798
4570,KERALA,KOLLAM,2025-03-01,0.0,0.0,0.0,621.0,5923.0,4871.0,8548.0,0.0,19963.0,19963.0,19963.0,0.9999499098377079,1,14471.0,0.5906578220011056,5492.0,0.8867649736027672
4571,KERALA,KOLLAM,2025-04-01,0.0,0.0,0.0,0.0,0.0,6100.0,8828.0,0.0,14928.0,14928.0,14928.0,0.9999330162770447,1,8828.0,0.999886736889795,6100.0,0.9998360924438616
4572,KERALA,KOLLAM,2025-05-01,34.0,12.0,10.0,0.0,0.0,9489.0,10764.0,56.0,20253.0,20309.0,355.3157894736842,0.9971935007385524,1,10764.0,0.9999071063632141,9501.0,0.9986318669753736
4573,KERALA,KOLLAM,2025-06-01,0.0,0.0,0.0,0.0,0.0,6971.0,11033.0,0.0,18004.0,18004.0,18004.0,0.9999444598722577,1,11033.0,0.9999093710349828,6971.0,0.9998565691336776
4574,KERALA,KOLLAM,2025-07-01,0.0,0.0,0.0,0.0,0.0,6012.0,12839.0,0.0,18851.0,18851.0,18851.0,0.9999469552302143,1,12839.0,0.9999221183800623,6012.0,0.9998336936637285
4575,KERALA,KOLLAM,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4576,KERALA,KOLLAM,2025-09-01,1069.0,322.0,24.0,912.0,8051.0,3720.0,6088.0,1415.0,18771.0,20186.0,13.25635593220339,0.9298558478228562,1,14139.0,0.43055162659123053,4954.0,0.7507568113017155
4577,KERALA,KOLLAM,2025-10-01,864.0,248.0,60.0,892.0,8388.0,2789.0,4467.0,1172.0,16536.0,17708.0,14.097186700767264,0.933762493647298,1,12855.0,0.3474642190416926,3929.0,0.7096692111959287
4578,KERALA,KOLLAM,2025-11-01,1151.0,287.0,93.0,957.0,11589.0,3380.0,6724.0,1531.0,22650.0,24181.0,14.784595300261097,0.9366470928790009,1,18313.0,0.3671508135852353,4624.0,0.7308108108108108
4579,KERALA,KOLLAM,2025-12-01,696.0,173.0,26.0,1116.0,14651.0,6701.0,7987.0,895.0,30455.0,31350.0,33.989955357142854,0.9714203693662085,1,22638.0,0.3527982684747559,7990.0,0.8385683894381178
4580,KERALA,KOTTAYAM,2025-03-01,0.0,0.0,0.0,87.0,953.0,2277.0,4982.0,0.0,8299.0,8299.0,8299.0,0.9998795180722891,1,5935.0,0.8392857142857143,2364.0,0.9627906976744186
4581,KERALA,KOTTAYAM,2025-04-01,0.0,0.0,0.0,0.0,0.0,3014.0,5071.0,0.0,8085.0,8085.0,8085.0,0.999876329458323,1,5071.0,0.9998028391167192,3014.0,0.9996683250414594
4582,KERALA,KOTTAYAM,2025-05-01,0.0,0.0,0.0,0.0,0.0,5931.0,6195.0,0.0,12126.0,12126.0,12126.0,0.9999175393749484,1,6195.0,0.999838605551969,5931.0,0.9998314227916386
4583,KERALA,KOTTAYAM,2025-06-01,0.0,0.0,0.0,0.0,0.0,4627.0,7097.0,0.0,11724.0,11724.0,11724.0,0.9999147121535181,1,7097.0,0.9998591152437306,4627.0,0.9997839239412273
4584,KERALA,KOTTAYAM,2025-07-01,0.0,0.0,0.0,0.0,0.0,3545.0,7956.0,0.0,11501.0,11501.0,11501.0,0.9999130585985047,1,7956.0,0.9998743244941561,3545.0,0.9997179921037789
4585,KERALA,KOTTAYAM,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4586,KERALA,KOTTAYAM,2025-09-01,690.0,221.0,4.0,479.0,5400.0,2195.0,3853.0,915.0,11927.0,12842.0,13.020742358078603,0.9286771003659581,1,9253.0,0.4163604927598876,2895.0,0.7579419889502762
4587,KERALA,KOTTAYAM,2025-10-01,607.0,200.0,12.0,531.0,5463.0,1687.0,3213.0,819.0,10894.0,11713.0,13.285365853658536,0.929998292641284,1,8676.0,0.3702892704851907,2418.0,0.6973956180239769
4588,KERALA,KOTTAYAM,2025-11-01,642.0,232.0,35.0,601.0,7320.0,2630.0,4086.0,909.0,14637.0,15546.0,16.084615384615386,0.9414678072940117,1,11406.0,0.358201104584904,3463.0,0.7592378752886836
4589,KERALA,KOTTAYAM,2025-12-01,526.0,151.0,1.0,654.0,8722.0,4798.0,5058.0,678.0,19232.0,19910.0,28.3240058910162,0.9658982472000401,1,13780.0,0.3670270662506349,5603.0,0.8561741613133476
4590,KERALA,KOZHIKODE,2025-03-01,0.0,0.0,0.0,1741.0,15244.0,5544.0,7757.0,0.0,30286.0,30286.0,30286.0,0.9999669825337604,1,23001.0,0.33723154508303627,7285.0,0.7609113368103212
4591,KERALA,KOZHIKODE,2025-04-01,0.0,0.0,0.0,0.0,0.0,6503.0,7656.0,0.0,14159.0,14159.0,14159.0,0.9999293785310734,1,7656.0,0.9998694005485177,6503.0,0.9998462484624846
4592,KERALA,KOZHIKODE,2025-05-01,0.0,0.0,0.0,0.0,0.0,11230.0,9081.0,0.0,20311.0,20311.0,20311.0,0.999950768018905,1,9081.0,0.9998898920942524,11230.0,0.9999109607336836
4593,KERALA,KOZHIKODE,2025-06-01,0.0,0.0,0.0,0.0,0.0,7625.0,12037.0,0.0,19662.0,19662.0,19662.0,0.9999491430605706,1,12037.0,0.9999169297225453,7625.0,0.9998688696564385
4594,KERALA,KOZHIKODE,2025-07-01,0.0,0.0,0.0,0.0,0.0,6835.0,17740.0,0.0,24575.0,24575.0,24575.0,0.9999593098958334,1,17740.0,0.9999436333915789,6835.0,0.9998537156231715
4595,KERALA,KOZHIKODE,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4596,KERALA,KOZHIKODE,2025-09-01,1208.0,606.0,11.0,1649.0,11305.0,4724.0,7648.0,1825.0,25326.0,27151.0,13.869660460021906,0.9327489687684148,1,18953.0,0.40350321831803315,6979.0,0.6767908309455587
4597,KERALA,KOZHIKODE,2025-10-01,921.0,421.0,47.0,1582.0,10874.0,2811.0,6462.0,1389.0,21729.0,23118.0,15.632374100719424,0.9398762922271725,1,17336.0,0.3727288458210763,4814.0,0.5838006230529595
4598,KERALA,KOZHIKODE,2025-11-01,1473.0,582.0,118.0,2130.0,19492.0,6338.0,10824.0,2173.0,38784.0,40957.0,17.83992640294388,0.9469212363884956,1,30316.0,0.3570274103638223,9050.0,0.7002541155673406
4599,KERALA,KOZHIKODE,2025-12-01,985.0,305.0,27.0,2173.0,23737.0,9513.0,11858.0,1317.0,47281.0,48598.0,35.87329286798179,0.9728801004135887,1,35595.0,0.3331273176761434,11991.0,0.7932788525683789
4600,KERALA,MALAPPURAM,2025-03-01,0.0,0.0,0.0,1981.0,21196.0,10776.0,12728.0,0.0,46681.0,46681.0,46681.0,0.999978578467075,1,33924.0,0.37518054532056005,12757.0,0.8446464963160369
4601,KERALA,MALAPPURAM,2025-04-01,0.0,0.0,0.0,0.0,0.0,12171.0,13850.0,0.0,26021.0,26021.0,26021.0,0.9999615709784029,1,13850.0,0.9999278030467115,12171.0,0.9999178442326652
4602,KERALA,MALAPPURAM,2025-05-01,135.0,121.0,10.0,0.0,0.0,19020.0,15466.0,266.0,34486.0,34752.0,129.16104868913857,0.9923172100250338,1,15466.0,0.9999353462209866,19141.0,0.99362658029464
4603,KERALA,MALAPPURAM,2025-06-01,0.0,0.0,0.0,0.0,0.0,13421.0,15467.0,0.0,28888.0,28888.0,28888.0,0.9999653847485201,1,15467.0,0.9999353504008275,13421.0,0.9999254954552228
4604,KERALA,MALAPPURAM,2025-07-01,0.0,0.0,0.0,0.0,0.0,10996.0,20704.0,0.0,31700.0,31700.0,31700.0,0.9999684552537775,1,20704.0,0.9999517024873219,10996.0,0.9999090661089388
4605,KERALA,MALAPPURAM,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4606,KERALA,MALAPPURAM,2025-09-01,2367.0,1187.0,31.0,1761.0,17319.0,7796.0,9422.0,3585.0,36298.0,39883.0,10.122141662018963,0.9100892588506669,1,26741.0,0.35232966868596216,10744.0,0.7255467659376454
4607,KERALA,MALAPPURAM,2025-10-01,2035.0,997.0,73.0,1802.0,19105.0,4334.0,8259.0,3105.0,33500.0,36605.0,10.785576303927881,0.9151505217723871,1,27364.0,0.30180887995614836,7133.0,0.6075133165124754
4608,KERALA,MALAPPURAM,2025-11-01,3086.0,1169.0,101.0,2248.0,36474.0,7632.0,15590.0,4356.0,61944.0,66300.0,14.21712187284829,0.9342845507609236,1,52064.0,0.2994334005569961,11049.0,0.6906787330316743
4609,KERALA,MALAPPURAM,2025-12-01,2582.0,642.0,31.0,2219.0,48285.0,10550.0,15827.0,3255.0,76881.0,80136.0,23.612100737100736,0.9593695795949436,1,64112.0,0.24686101102740474,13411.0,0.7866090068595287
4610,KERALA,PALAKKAD,2025-03-01,0.0,0.0,0.0,532.0,5546.0,8738.0,11823.0,0.0,26639.0,26639.0,26639.0,0.9999624624624625,1,17369.0,0.6806563039723661,9270.0,0.9425088987164276
4611,KERALA,PALAKKAD,2025-04-01,0.0,0.0,0.0,0.0,0.0,7877.0,10415.0,0.0,18292.0,18292.0,18292.0,0.9999453342808725,1,10415.0,0.9999039938556068,7877.0,0.9998730642294998
4612,KERALA,PALAKKAD,2025-05-01,0.0,0.0,0.0,0.0,0.0,12059.0,12731.0,0.0,24790.0,24790.0,24790.0,0.9999596627808479,1,12731.0,0.9999214577442664,12059.0,0.9999170812603648
4613,KERALA,PALAKKAD,2025-06-01,0.0,0.0,0.0,0.0,0.0,9012.0,14528.0,0.0,23540.0,23540.0,23540.0,0.9999575209209465,1,14528.0,0.9999311721384817,9012.0,0.999889049151226
4614,KERALA,PALAKKAD,2025-07-01,0.0,0.0,0.0,0.0,0.0,6104.0,15881.0,0.0,21985.0,21985.0,21985.0,0.9999545165105067,1,15881.0,0.999937035637829,6104.0,0.9998361998361999
4615,KERALA,PALAKKAD,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4616,KERALA,PALAKKAD,2025-09-01,1208.0,433.0,3.0,852.0,7041.0,4563.0,7013.0,1644.0,19469.0,21113.0,11.835258358662614,0.922089608790376,1,14054.0,0.4989683386695126,5848.0,0.7801333561292528
4617,KERALA,PALAKKAD,2025-10-01,1122.0,363.0,60.0,798.0,7739.0,2945.0,6340.0,1545.0,17822.0,19367.0,11.527813712807244,0.9201776125567948,1,14079.0,0.4502840909090909,4106.0,0.7170684197711225
4618,KERALA,PALAKKAD,2025-11-01,1526.0,373.0,82.0,832.0,11068.0,3855.0,9391.0,1981.0,25146.0,27127.0,12.687184661957618,0.9269389560601592,1,20459.0,0.45899315738025415,5060.0,0.7617071724955542
4619,KERALA,PALAKKAD,2025-12-01,1318.0,212.0,24.0,880.0,14708.0,5875.0,10697.0,1554.0,32160.0,33714.0,20.681672025723472,0.953878095803055,1,25405.0,0.4210422734787058,6967.0,0.8431400688863375
4620,KERALA,PATHANAMTHITTA,2025-03-01,0.0,0.0,0.0,63.0,573.0,1645.0,4606.0,0.0,6887.0,6887.0,6887.0,0.9998548199767712,1,5179.0,0.8891891891891892,1708.0,0.96255119953189
4621,KERALA,PATHANAMTHITTA,2025-04-01,0.0,0.0,0.0,0.0,0.0,2137.0,4034.0,0.0,6171.0,6171.0,6171.0,0.9998379779650033,1,4034.0,0.9997521685254027,2137.0,0.999532273152479
4622,KERALA,PATHANAMTHITTA,2025-05-01,0.0,0.0,0.0,0.0,0.0,3840.0,5534.0,0.0,9374.0,9374.0,9374.0,0.9998933333333333,1,5534.0,0.9998193315266486,3840.0,0.9997396511325176
4623,KERALA,PATHANAMTHITTA,2025-06-01,0.0,0.0,0.0,0.0,0.0,2687.0,5770.0,0.0,8457.0,8457.0,8457.0,0.9998817687396547,1,5770.0,0.9998267198059262,2687.0,0.9996279761904762
4624,KERALA,PATHANAMTHITTA,2025-07-01,0.0,0.0,0.0,0.0,0.0,2469.0,6741.0,0.0,9210.0,9210.0,9210.0,0.9998914341548149,1,6741.0,0.9998516760605162,2469.0,0.9995951417004049
4625,KERALA,PATHANAMTHITTA,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4626,KERALA,PATHANAMTHITTA,2025-09-01,413.0,142.0,14.0,482.0,3787.0,1797.0,2938.0,569.0,9004.0,9573.0,15.796491228070176,0.9404637560058492,1,6725.0,0.4368123699078204,2421.0,0.7419488026424442
4627,KERALA,PATHANAMTHITTA,2025-10-01,329.0,102.0,24.0,396.0,3462.0,1204.0,2556.0,455.0,7618.0,8073.0,16.70614035087719,0.9435224176368591,1,6018.0,0.4246552583485629,1702.0,0.7069876688197299
4628,KERALA,PATHANAMTHITTA,2025-11-01,352.0,126.0,21.0,525.0,5112.0,1738.0,3213.0,499.0,10588.0,11087.0,21.176,0.9549062049062049,1,8325.0,0.38589959164064375,2389.0,0.7271966527196653
4629,KERALA,PATHANAMTHITTA,2025-12-01,304.0,110.0,14.0,489.0,6146.0,2539.0,3922.0,428.0,13096.0,13524.0,30.526806526806528,0.9682809611829944,1,10068.0,0.3895123646836826,3138.0,0.8088563236699586
4630,KERALA,THIRUVANANTHAPURAM,2025-03-01,0.0,0.0,0.0,888.0,8851.0,6652.0,11037.0,0.0,27428.0,27428.0,27428.0,0.9999635422363192,1,19888.0,0.5549298607270351,7540.0,0.8821111258453787
4631,KERALA,THIRUVANANTHAPURAM,2025-04-01,0.0,0.0,0.0,0.0,0.0,7483.0,11402.0,0.0,18885.0,18885.0,18885.0,0.999947050725405,1,11402.0,0.9999123037797071,7483.0,0.9998663816141101
4632,KERALA,THIRUVANANTHAPURAM,2025-05-01,32.0,15.0,11.0,0.0,0.0,9780.0,12344.0,58.0,22124.0,22182.0,374.9830508474576,0.9973403056394536,1,12344.0,0.9999189955447549,9795.0,0.9983666802776644
4633,KERALA,THIRUVANANTHAPURAM,2025-06-01,0.0,0.0,0.0,0.0,0.0,7008.0,13659.0,0.0,20667.0,20667.0,20667.0,0.9999516160247726,1,13659.0,0.9999267935578331,7008.0,0.9998573262947639
4634,KERALA,THIRUVANANTHAPURAM,2025-07-01,54.0,67.0,59.0,0.0,0.0,6293.0,15207.0,180.0,21500.0,21680.0,118.78453038674033,0.9916516765831834,1,15207.0,0.99993424513414,6360.0,0.9893098569407326
4635,KERALA,THIRUVANANTHAPURAM,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4636,KERALA,THIRUVANANTHAPURAM,2025-09-01,1239.0,404.0,14.0,1096.0,9686.0,4099.0,7508.0,1657.0,22389.0,24046.0,13.503618817852836,0.9310516904395558,1,17194.0,0.4366385577202675,5599.0,0.7319642857142857
4637,KERALA,THIRUVANANTHAPURAM,2025-10-01,1226.0,330.0,49.0,912.0,9363.0,3403.0,5726.0,1605.0,19404.0,21009.0,12.082191780821917,0.9235602094240838,1,15089.0,0.37945659377070906,4645.0,0.7324580284115368
4638,KERALA,THIRUVANANTHAPURAM,2025-11-01,1433.0,349.0,259.0,1156.0,14489.0,4097.0,7275.0,2041.0,27017.0,29058.0,13.230656219392753,0.9297291716851922,1,21764.0,0.33425223983459684,5602.0,0.7312154203105479
4639,KERALA,THIRUVANANTHAPURAM,2025-12-01,852.0,229.0,41.0,1321.0,17176.0,6906.0,8938.0,1122.0,34341.0,35463.0,30.579697239536955,0.9683340852695691,1,26114.0,0.34225540876890675,8456.0,0.8166016317843207
4640,KERALA,THRISSUR,2025-03-01,0.0,0.0,0.0,586.0,4978.0,7177.0,9335.0,0.0,22076.0,22076.0,22076.0,0.9999547039905784,1,14313.0,0.6521587257230683,7763.0,0.9243946419371458
4641,KERALA,THRISSUR,2025-04-01,0.0,0.0,0.0,0.0,0.0,7513.0,8428.0,0.0,15941.0,15941.0,15941.0,0.999937272613223,1,8428.0,0.9998813619646458,7513.0,0.9998669150918286
4642,KERALA,THRISSUR,2025-05-01,0.0,0.0,0.0,0.0,0.0,12809.0,10040.0,0.0,22849.0,22849.0,22849.0,0.9999562363238512,1,10040.0,0.9999004083258639,12809.0,0.9999219359875098
4643,KERALA,THRISSUR,2025-06-01,15.0,22.0,10.0,0.0,0.0,9041.0,11565.0,47.0,20606.0,20653.0,429.2916666666667,0.9976759949646558,1,11565.0,0.9999135396852844,9063.0,0.9974624889673434
4644,KERALA,THRISSUR,2025-07-01,0.0,0.0,0.0,0.0,0.0,5688.0,13187.0,0.0,18875.0,18875.0,18875.0,0.9999470226742954,1,13187.0,0.9999241734910524,5688.0,0.9998242221831605
4645,KERALA,THRISSUR,2025-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4646,KERALA,THRISSUR,2025-09-01,1184.0,538.0,19.0,1144.0,9779.0,4733.0,10866.0,1741.0,26522.0,28263.0,15.225028702640643,0.9383668270591565,1,20645.0,0.5263004940424295,6415.0,0.7376870324189526
4647,KERALA,THRISSUR,2025-10-01,1320.0,444.0,62.0,979.0,9342.0,3087.0,7089.0,1826.0,20497.0,22323.0,11.218938149972633,0.9181598279878158,1,16431.0,0.4314143135345667,4510.0,0.6843272001773443
