state,district,mean_update_to_enrolment_ratio,mean_update_dependency,update_to_enrolment_ratio_volatility,dependency_volatility,pct_active_months,activity_growth_slope,maturity_cluster,mean_monthly_activity
JHARKHAND,SIMDEGA,5478.450544689064,0.8763597902465247,6385.809695482564,0.3095807616354292,0.9,-624.6242424242425,0,9087.5
JHARKHAND,WEST SINGHBHUM,9304.847975396737,0.8664900565776474,13282.79267147513,0.3065700310204488,0.9,-735.339393939394,3,19733.9
KARNATAKA,BAGALKOT,7299.70285258689,0.8549583888234317,8974.589837100959,0.305998222281649,0.9,-162.74545454545458,0,13693.7
KARNATAKA,BAGALKOT *,84.65927058273189,0.8514719600431373,105.854626119687,0.3041422184590543,0.9,62.95757575757575,0,317.0
KARNATAKA,BALLARI,3897.136135269929,0.8540442292966188,4386.439089429036,0.3063497335389289,0.9,-248.0484848484849,0,6454.0
KARNATAKA,BANGALORE,14115.435858551204,0.8750669040916847,15040.032873037704,0.3091491588531205,0.9,191.35151515151517,3,25783.7
KARNATAKA,BANGALORE RURAL,4302.038032601313,0.8697103790527141,5684.536208636471,0.3074658376582581,0.9,-49.4242424242424,0,8891.3
KARNATAKA,BELAGAVI,7260.739460357846,0.8505933278448676,9258.895119002114,0.3062441822219501,0.9,87.65454545454544,0,14112.7
KARNATAKA,BELGAUM,8927.871650140689,0.8690324033645955,11285.078129137371,0.308230867096297,0.9,367.5030303030303,3,18083.4
KARNATAKA,BELLARY,4933.486298904706,0.866124308353785,5646.238508194905,0.3077515564528558,0.9,266.93939393939394,0,9984.7
KARNATAKA,BENGALURU,22479.094590985653,0.8522760726134019,36948.247117388346,0.3023596187619437,0.9,-1967.7030303030303,3,63197.9
KARNATAKA,BENGALURU RURAL,6.85,0.3729755538579068,10.143552960706948,0.481973712581313,0.6,-27.303030303030305,1,287.9
KARNATAKA,BENGALURU SOUTH,20.78467787114846,0.3818806136142001,47.51119287507856,0.493378266333262,0.4,167.9939393939394,1,406.3
KARNATAKA,BENGALURU URBAN,0.0,0.0,0.0,0.0,0.3,-298.03636363636366,2,2307.4
KARNATAKA,BIDAR,5050.108167074927,0.867429970167428,7257.702695909184,0.3075379955341423,0.9,404.5515151515152,0,12768.7
KARNATAKA,BIJAPUR,4361.6668038624,0.8623088986217716,5510.748313911016,0.3073706004284527,0.9,227.8969696969697,0,8972.3
KARNATAKA,BIJAPUR(KAR),0.7166666666666666,0.2493939393939394,1.0124228365658292,0.3268361285304365,0.4,0.7212121212121212,1,1.7
KARNATAKA,CHAMARAJANAGAR,83.69561405614157,0.8507188129437079,92.54262801553838,0.3050016037455564,0.9,73.93939393939394,0,320.4
KARNATAKA,CHAMARAJANAGAR *,2.056111111111111,0.3219720130381027,3.1760100949866,0.4192095110793754,0.4,5.072727272727273,1,14.1
KARNATAKA,CHAMRAJANAGAR,2157.2364490720697,0.8609918969756484,2568.849333425174,0.3071121025153717,0.9,228.4909090909091,0,4640.3
KARNATAKA,CHAMRAJNAGAR,78.466028404197,0.8538247305225413,83.86686077705544,0.3043985556467207,0.9,126.65454545454548,0,456.8
KARNATAKA,CHICKMAGALUR,1541.321135688684,0.8722004650363078,1706.045392651763,0.3084677544487547,0.9,193.5151515151515,0,3363.4
KARNATAKA,CHIKKABALLAPUR,4319.972154914557,0.8644890340530041,5221.390845094172,0.3073562204865512,0.9,-86.07272727272729,0,8130.6
KARNATAKA,CHIKKAMAGALURU,1466.247445068676,0.8612585022086131,1764.4953634931385,0.3068866985443496,0.9,10.606060606060607,0,2741.6
KARNATAKA,CHIKMAGALUR,64.95609422669756,0.8565808562243099,63.071428459833,0.3043708927861828,0.9,44.078787878787885,0,225.1
KARNATAKA,CHITRADURGA,6040.712680600701,0.8651966620705549,6739.456529238511,0.3071744303426514,0.9,135.5090909090909,0,11298.1
KARNATAKA,DAKSHINA KANNADA,6751.102237057746,0.8631601329872559,8374.038933793256,0.3069806306048042,0.9,498.03636363636366,0,14095.8
KARNATAKA,DAVANAGERE,304.1039699850798,0.8710974935540714,360.5273818984865,0.3080206809038511,0.9,157.22424242424245,0,992.0
KARNATAKA,DAVANGERE,7447.339842745078,0.8644208055842109,8022.414555474882,0.3069609643666802,0.9,-328.0969696969697,0,12801.8
KARNATAKA,DHARWAD,8888.488484407553,0.8637186840530046,10306.276479699432,0.3072924618502698,0.9,-724.4909090909092,0,14804.3
KARNATAKA,GADAG,3964.985087917629,0.8472965709871545,4930.119333088025,0.3072012755608124,0.9,-106.07272727272728,0,7392.6
KARNATAKA,GADAG *,87.95033216892271,0.8575065353473305,101.38665295462604,0.3061380414685017,0.9,25.91515151515152,0,233.2
KARNATAKA,GULBARGA,4236.223685532792,0.8631058389165547,4635.1470904180505,0.3071879627593196,0.9,643.6242424242425,0,9252.0
KARNATAKA,HASAN,481.4572570223005,0.8712639314949842,535.3652955758561,0.3081638994707347,0.9,412.6,0,1924.3
KARNATAKA,HASSAN,5157.405934812136,0.8709565813050512,5647.216494518027,0.3084645285914593,0.9,-134.73939393939395,0,8835.2
KARNATAKA,HAVERI,8311.75174456371,0.8629203062846255,9351.73034386464,0.3069662274955244,0.9,-800.8363636363637,0,13020.0
KARNATAKA,HAVERI *,96.50775,0.8620348948095804,149.311988952895,0.304956575999795,0.9,21.92727272727273,0,249.8
KARNATAKA,KALABURAGI,5692.936876428268,0.8570079981720923,7385.26903207317,0.3048012408702429,0.9,-188.6606060606061,0,11513.9
KARNATAKA,KODAGU,1445.722716096357,0.8679943722565495,1635.979486664304,0.307582154074095,0.9,130.27272727272728,0,2999.7
KARNATAKA,KOLAR,6512.250460875559,0.8650544644858089,7332.979618277876,0.307512777480537,0.9,-137.89090909090913,0,11573.4
KARNATAKA,KOPPAL,5959.879305103866,0.8544677339728084,6639.14815251024,0.3058360452163232,0.9,-36.81212121212124,0,10866.2
KARNATAKA,MANDYA,5974.14573419208,0.8699501349276282,6809.0069273688,0.30806420610592,0.9,-1.3575757575757468,0,10963.4
KARNATAKA,MYSORE,3598.0049673267013,0.8701896296575496,3889.669888769669,0.3081079510908225,0.9,522.0363636363636,0,7882.2
KARNATAKA,MYSURU,3358.0767499711983,0.8558170688233673,5856.758403842121,0.3034232822979348,0.9,-179.0848484848485,0,9613.5
KARNATAKA,RAICHUR,6958.594748202714,0.850448098896741,9170.811530161613,0.3046389615544851,0.9,654.7151515151515,0,16882.0
KARNATAKA,RAMANAGAR,4446.8837567568,0.8637115500934062,5020.746646342118,0.3077932744069173,0.9,-42.52727272727273,0,7870.5
KARNATAKA,RAMANAGARA,0.0,0.0,0.0,0.0,0.1,-1.236363636363636,2,20.4
KARNATAKA,SHIMOGA,1875.4292211670545,0.8646589281591405,2065.904474633533,0.3070195696303141,0.9,389.3272727272728,0,4462.3
KARNATAKA,SHIVAMOGGA,3323.661310904355,0.8664321579939225,4070.432957934065,0.3074294455728023,0.9,-97.89090909090908,0,6063.4
KARNATAKA,TUMAKURU,4062.5849562063377,0.8629428685814519,4539.420325068331,0.306983889098638,0.9,-6.4606060606060725,0,7498.6
KARNATAKA,TUMKUR,4589.310469210838,0.8743562175996594,5151.34370301589,0.3089889286848403,0.9,359.19393939393944,0,9400.3
KARNATAKA,UDUPI,2933.9865928415315,0.8588519649488922,3695.2786995559054,0.3073611515290342,0.9,355.89696969696973,0,6559.1
KARNATAKA,UDUPI *,0.4,0.1333333333333333,0.8432740427115678,0.2810913475705225,0.3,0.2303030303030303,1,0.6
KARNATAKA,UTTARA KANNADA,3769.342918796449,0.8630670564887627,4693.086326035847,0.3071372961430821,0.9,213.96969696969697,0,7725.7
KARNATAKA,VIJAYANAGARA,2132.2477809705933,0.8438514898707583,2470.0341436111707,0.3052367959491418,0.9,-123.07272727272728,0,3675.9
KARNATAKA,VIJAYAPURA,3820.701218795834,0.845447958853845,5869.18954218106,0.3043438452485515,0.9,108.0424242424242,0,9065.9
KARNATAKA,YADGIR,4746.079873861324,0.8413425230345553,6438.636085865523,0.3027708898450582,0.9,52.36969696969699,0,10756.3
KERALA,ALAPPUZHA,6122.103163494189,0.877148355092921,6522.929568544248,0.3097077820810026,0.9,818.5030303030304,0,12802.3
KERALA,ERNAKULAM,7063.035120222511,0.8751410417668021,11639.313753798227,0.3089120593824737,0.9,870.3151515151516,3,22128.6
KERALA,IDUKKI,3300.3571674339605,0.8768907397137774,3516.2717146205828,0.3097138004221677,0.9,276.44242424242424,0,6512.3
KERALA,KANNUR,6536.501546220491,0.8750851724571553,8461.385585164237,0.3091174189214821,0.9,1369.1515151515152,0,18307.4
KERALA,KASARAGOD,5375.858791642561,0.8696463615946632,5670.549873975304,0.3081261163178628,0.9,333.81212121212127,0,10366.9
KERALA,KASARGOD,44.90754721117722,0.7607019006334389,55.50679118334509,0.4029043090519241,0.8,140.64242424242423,0,432.2
KERALA,KOLLAM,7217.744388276405,0.8768653645671141,9309.734613285544,0.3095739905025084,0.9,860.2666666666668,0,18548.0
KERALA,KOTTAYAM,5180.571472948737,0.8765542605158878,5603.807020841939,0.309513540835979,0.9,887.9636363636364,0,11174.6
KERALA,KOZHIKODE,10907.621525383169,0.8792182179837814,12161.051834464057,0.3101626866324401,0.9,2208.0060606060606,3,24881.7
KERALA,MALAPPURAM,13347.789798926504,0.8711085110451731,17993.818326974586,0.3082534305119266,0.9,3597.5636363636368,3,39096.6
KERALA,PALAKKAD,11530.273192875917,0.8722863770166022,12323.32193956967,0.3085448110307777,0.9,419.02424242424246,3,21656.7
KERALA,PATHANAMTHITTA,4018.320543810575,0.8806532673901485,4323.858153766689,0.3104365184816032,0.9,495.6242424242424,0,8235.6
KERALA,THIRUVANANTHAPURAM,6754.31637452918,0.8741529348027536,10954.509785045804,0.3088040671879651,0.9,764.3515151515152,3,22041.8
KERALA,THRISSUR,8023.699151820118,0.8736424335560542,10414.71093886384,0.3089585068171629,0.9,1078.9636363636364,3,21140.3
KERALA,WAYANAD,2831.735829136888,0.8778333841413499,3247.3615591940265,0.3099046468709051,0.9,152.21818181818185,0,5643.4
LADAKH,KARGIL,270.4857201936291,0.833800984697653,459.794748907054,0.3037885504766107,0.9,8.442424242424245,0,592.3
LADAKH,LEH,347.5554813703426,0.876606491173748,622.9341934941948,0.3094162070326099,0.9,-27.757575757575754,0,619.2
LAKSHADWEEP,LAKSHADWEEP,307.981469017094,0.8718008695465409,320.14235686683173,0.3085570455425157,0.9,33.84848484848485,0,619.9
MADANAPALLE,KADIRI ROAD,0.2,0.0666666666666666,0.6324555320336759,0.2108185106778919,0.1,0.1090909090909091,2,0.2
MADHYA PRADESH,AGAR MALWA,1555.8586110383685,0.8189990781689758,1692.445322565664,0.3067128744669728,0.9,90.24242424242424,0,2923.4
MADHYA PRADESH,ALIRAJPUR,1243.2865918527248,0.8239246729826126,3875.8662689372736,0.2948496541179526,0.9,-296.28484848484845,0,9073.7
MADHYA PRADESH,ANUPPUR,6770.503143775616,0.8566858990638451,7293.676204107719,0.306801450267462,0.9,-766.6606060606061,0,10077.1
MADHYA PRADESH,ASHOK NAGAR,5164.471493793884,0.8495126978871406,8312.721989806916,0.3045072794495445,0.9,-1258.8060606060606,0,12457.1
MADHYA PRADESH,ASHOKNAGAR,0.0,0.0,0.0,0.0,0.2,-28.769696969696973,2,301.1
MADHYA PRADESH,BALAGHAT,11697.736071568315,0.8579454880385269,15247.027093700815,0.3062928804873276,0.9,-1438.7575757575758,3,21285.9
MADHYA PRADESH,BARWANI,3231.751908571877,0.8154259487579691,10182.980535603852,0.2919205156242767,0.9,-2903.1454545454544,0,24800.9
MADHYA PRADESH,BETUL,7363.415141387893,0.8593844621103435,12178.646805242475,0.3053176055178919,0.9,-684.4606060606061,0,21223.4
MADHYA PRADESH,BHIND,28.70188605156103,0.8172076689171565,62.48714194842501,0.2906406502511998,0.9,25.381818181818208,0,15534.8
MADHYA PRADESH,BHOPAL,7246.402290104452,0.8542624453592976,15263.588652863731,0.3037727119535804,0.9,-688.3515151515152,3,29016.4
MADHYA PRADESH,BURHANPUR,974.735313673546,0.8160344851456462,3056.261220968341,0.2899330186488171,0.9,-417.1575757575758,0,10037.3
MADHYA PRADESH,CHHATARPUR,4547.010996129029,0.8284732166864025,14328.634948846857,0.2964405762085287,0.9,-1613.387878787879,0,25622.5
MADHYA PRADESH,CHHINDWARA,15240.152103484825,0.8532810952128683,16261.049246277027,0.3063175976731868,0.9,-991.078787878788,3,23859.4
MADHYA PRADESH,DAMOH,13682.2087718792,0.8572441822380158,14986.553528500144,0.3063820564570443,0.9,-2090.745454545455,3,19600.3
MADHYA PRADESH,DATIA,3182.7732316046504,0.8386122997249043,5297.557583563316,0.3010118563995885,0.9,-136.72727272727275,0,8932.2
MADHYA PRADESH,DEWAS,4180.908342201366,0.8377749715138011,8868.944214176036,0.301071727977088,0.9,-492.04848484848486,0,17759.2
MADHYA PRADESH,DHAR,6939.155317906989,0.8413548198482619,14602.964635241187,0.3007317779582909,0.9,-1557.551515151515,0,24655.8
MADHYA PRADESH,DINDORI,8262.028049315802,0.8613069856421273,8841.845527147678,0.3067062614275029,0.9,-1385.078787878788,0,11155.2
MADHYA PRADESH,EAST NIMAR,2335.285800856501,0.8307958497353336,3059.995247891499,0.3028278969392923,0.9,-40.745454545454535,0,5382.9
MADHYA PRADESH,GUNA,7622.255244953298,0.8411789162168836,12496.426852776633,0.3021467517214236,0.9,-1484.4242424242425,0,19565.0
MADHYA PRADESH,GWALIOR,21.7715273109704,0.8227791407257816,30.131490429815617,0.2933423550476073,0.9,-567.230303030303,0,22738.1
MADHYA PRADESH,HARDA,3363.32810468089,0.8483394636834483,3586.3375629232537,0.3053512214864844,0.9,-402.7151515151516,0,5007.0
MADHYA PRADESH,HARDA *,759.7849227166388,0.8539138680906516,825.117592896431,0.3062292068483813,0.9,-41.16363636363637,0,1287.6
MADHYA PRADESH,HOSHANGABAD,5730.372478455081,0.8448003976439855,7419.234950432328,0.3045519922864881,0.9,-550.030303030303,0,11544.1
MADHYA PRADESH,INDORE,4828.280787788711,0.8477067358071434,15177.810013801329,0.301636571816791,0.9,-705.5515151515151,0,43061.4
MADHYA PRADESH,JABALPUR,8662.550809726765,0.8555607885594287,14304.50578526032,0.3054013302934498,0.9,163.16363636363636,3,26318.2
MADHYA PRADESH,JHABUA,2170.2630258640647,0.8131167536186552,6834.294786582154,0.2907932395169494,0.9,-342.8363636363636,0,14367.6
MADHYA PRADESH,KATNI,1604.850503183899,0.835499427061848,4948.4063305859945,0.30126837512265,0.9,247.0969696969697,0,16633.5
MADHYA PRADESH,KHANDWA,2082.403176043099,0.8414640917154703,4379.315234999644,0.3005891214503864,0.9,-470.3939393939394,0,8126.9
MADHYA PRADESH,KHARGONE,3247.170846629463,0.834416079813912,10208.14133697783,0.2978546214072472,0.9,-1685.5030303030303,0,22522.0
MADHYA PRADESH,MAIHAR,152.0096263210529,0.7557883963998873,313.380933552662,0.4014827257336015,0.8,114.2666666666667,0,595.6
MADHYA PRADESH,MANDLA,8393.382936939397,0.8488911816933546,8874.677101866206,0.3053783201340642,0.9,-1060.69696969697,0,12413.9
MADHYA PRADESH,MANDSAUR,10166.849669409288,0.8351319016786558,11563.003774197266,0.3068115678078724,0.9,-1173.8727272727274,3,15479.1
MADHYA PRADESH,MAUGANJ,120.77549893692417,0.7527273302115529,299.0960943579158,0.4002045557829381,0.8,110.24848484848484,0,558.5
MADHYA PRADESH,MORENA,5341.863955369397,0.8170618205540434,16860.26002394796,0.2917413316702053,0.9,-2538.939393939394,0,27835.7
MADHYA PRADESH,NARMADAPURAM,707.8656282178192,0.8485059497345402,772.4423310848968,0.3061131834865127,0.9,47.2969696969697,0,1349.6
MADHYA PRADESH,NARSIMHAPUR,656.8447291564593,0.8483944765986914,718.2804134043163,0.3057039685229405,0.9,164.96363636363637,0,1582.3
MADHYA PRADESH,NARSINGHPUR,3941.224591219048,0.851033660258194,5097.929326618914,0.3049486045237567,0.9,-17.96363636363634,0,9448.8
MADHYA PRADESH,NEEMUCH,6291.823746725748,0.8427786201766612,6765.358906958016,0.3057038327605854,0.9,-448.0787878787879,0,9895.1
MADHYA PRADESH,NIWARI,233.31849624060152,0.8658548867509172,275.8231794772151,0.3072259437769898,0.9,-5.381818181818183,0,417.6
MADHYA PRADESH,PANDHURNA,13.25793665158371,0.4604481585855945,26.07126777280858,0.4872806077598171,0.5,45.46666666666666,1,129.6
MADHYA PRADESH,PANNA,4126.245042566401,0.8308280382743115,8902.551708402636,0.3036295020907722,0.9,-1119.5939393939393,0,15020.3
MADHYA PRADESH,RAISEN,8201.985721112173,0.8526322657294862,10671.023578834296,0.3048926749964076,0.9,-806.0363636363636,0,16702.8
MADHYA PRADESH,RAJGARH,14876.562487746489,0.8526512240291886,15974.208748960633,0.3055372192228991,0.9,-1979.078787878788,3,21568.0
MADHYA PRADESH,RATLAM,14000.03627699472,0.8533622495960754,15610.538378873798,0.3072340258229874,0.9,-402.3272727272727,3,22235.2
MADHYA PRADESH,REWA,17325.0572529214,0.8617431266587395,18651.53529375349,0.3067993851202488,0.9,-1368.1272727272728,3,28893.1
MADHYA PRADESH,SAGAR,7430.957322606149,0.8475371141299994,15694.00058964861,0.3034101453844374,0.9,-1620.2121212121212,3,29444.3
MADHYA PRADESH,SATNA,9316.437908098482,0.852295692056447,15406.58247314864,0.3046906297483254,0.9,-777.5636363636363,3,27304.2
MADHYA PRADESH,SEHORE,7814.227777679332,0.8531572047846483,10204.356354459658,0.3036057037534485,0.9,-907.969696969697,0,15238.9
MADHYA PRADESH,SEONI,10968.298621614154,0.8560465603299827,12292.068031957864,0.3060080225820969,0.9,-1403.0424242424242,3,16611.6
MADHYA PRADESH,SHAHDOL,9809.874438247296,0.860687372280443,10800.592043659157,0.3064723709997357,0.9,-842.4,3,15464.6
MADHYA PRADESH,SHAJAPUR,10942.995760068943,0.8480149178110612,11741.563299197793,0.3052541306672869,0.9,-1079.121212121212,3,16489.1
MADHYA PRADESH,SHEOPUR,2698.532983772116,0.8282226689261648,5727.088996422001,0.2960559730521909,0.9,-671.2969696969698,0,10230.4
MADHYA PRADESH,SHIVPURI,6174.847239822612,0.84160299193453,14095.066637835209,0.3008852086610921,0.9,-1397.521212121212,0,24824.3
MADHYA PRADESH,SIDHI,12157.24863660699,0.856162551840203,13600.281051466636,0.3061185774311469,0.9,-1948.242424242424,3,18159.2
MADHYA PRADESH,SINGRAULI,11411.019239005816,0.8536754671682989,12749.99749776055,0.3055714069720798,0.9,-1482.6060606060605,3,17168.4
MADHYA PRADESH,TIKAMGARH,14952.358152600758,0.8564579765286666,16493.671335832325,0.3060618875848266,0.9,-1936.5454545454545,3,21902.6
MADHYA PRADESH,UJJAIN,13220.262455998743,0.8447583846664319,14387.226604745963,0.3054986118000107,0.9,386.539393939394,3,24096.7
MADHYA PRADESH,UMARIA,4089.8223219021793,0.8338279751401709,4888.71259400427,0.3048881636456957,0.9,-89.27272727272728,0,7418.6
MADHYA PRADESH,VIDISHA,3959.16187428743,0.8472782448668253,8347.250924903303,0.301539716512204,0.9,-351.24242424242425,0,18456.1
MADHYA PRADESH,WEST NIMAR,631.5406470968771,0.8488130319213365,682.2557709008165,0.3056046130518201,0.9,63.54545454545455,0,1263.7
MAHARASHTRA,AHILYANAGAR,17.392857142857142,0.0994283380971825,55.00104358935717,0.3144200123523888,0.1,133.52727272727273,1,244.8
MAHARASHTRA,AHMADNAGAR,17046.702661083415,0.8868078219453759,23085.21503997944,0.3121176283685279,0.9,9136.703030303031,3,60306.4
MAHARASHTRA,AHMED NAGAR,152.72022754787037,0.882828680648698,167.80338075677952,0.3108068536016575,0.9,374.83636363636367,0,1177.4
MAHARASHTRA,AHMEDNAGAR,0.0,0.0,0.0,0.0,0.1,-2.2303030303030296,2,36.8
MAHARASHTRA,AKOLA,9211.200241336266,0.8839428083148771,12866.896734490449,0.3111556403547447,0.9,1391.3151515151517,3,25187.5
MAHARASHTRA,AMRAVATI,12024.78536438398,0.8865491070951812,20215.133810783227,0.3118568734501122,0.9,2379.666666666666,3,44138.9
MAHARASHTRA,AURANGABAD,7313.411839887604,0.8693399570712735,15420.91365348736,0.3070221867632768,0.9,4216.636363636364,3,48389.5
MAHARASHTRA,BEED,5367.189096124,0.8782830152191297,16843.646930115738,0.3090072461886504,0.9,2989.157575757576,3,43683.1
MAHARASHTRA,BHANDARA,6011.294993102712,0.8900034630138045,6564.214117036769,0.3130369706471482,0.9,1105.5333333333333,0,14200.1
MAHARASHTRA,BID,333.66464044336306,0.7835922656856446,506.1175784332951,0.413765285144792,0.8,684.2060606060606,0,2237.8
MAHARASHTRA,BULDANA,1516.6148869436624,0.886937883364396,1608.8289250031455,0.3124498272553003,0.9,1299.2424242424242,0,5975.3
MAHARASHTRA,BULDHANA,6762.24961788608,0.8824768101596829,11716.03669574662,0.3106152253172252,0.9,4637.618181818181,3,34075.7
MAHARASHTRA,CHANDRAPUR,6056.882720226129,0.8868839285973997,12764.350836235451,0.3119716300297668,0.9,3723.103030303031,3,33018.0
MAHARASHTRA,CHATRAPATI SAMBHAJI NAGAR,629.8588230619824,0.8720302832973212,1053.050698414692,0.3086424434660786,0.9,-28.684848484848487,0,1005.5
MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,496.68343528378057,0.8688992830531588,646.6091867973914,0.3084545910346962,0.9,459.6060606060606,0,2061.5
MAHARASHTRA,DHARASHIV,53.67208706022659,0.8723025310312211,48.71046571575837,0.3075443009592292,0.9,130.40606060606063,0,397.5
MAHARASHTRA,DHULE,4638.194167544816,0.8612526435701684,9812.408789957572,0.3050793105609666,0.9,1808.5151515151515,0,27236.7
MAHARASHTRA,DIST : THANE,0.1,0.05,0.3162277660168379,0.1581138830084189,0.1,0.0545454545454545,2,0.1
MAHARASHTRA,GADCHIROLI,7556.305637626547,0.8898927045612599,8174.048992636828,0.3131950836061288,0.9,2499.09696969697,3,19573.7
MAHARASHTRA,GONDIA,24.651190476190475,0.3904811537736783,36.869887964448175,0.5042567132661849,0.4,71.33939393939394,1,186.9
MAHARASHTRA,GONDIYA,6079.387332013165,0.8869754399189469,6675.382001881972,0.312310661424475,0.9,1937.9636363636364,0,16302.2
MAHARASHTRA,GONDIYA *,23.907878787878783,0.3913080813967332,34.5729348788932,0.5052625426317546,0.4,133.75151515151515,1,347.3
MAHARASHTRA,HINGOLI,1884.6596434866076,0.8582099941066982,5859.524776733366,0.3050343364780711,0.9,3453.975757575758,0,22180.4
MAHARASHTRA,HINGOLI *,1.0,0.2799999999999999,1.4142135623730951,0.3635218674965072,0.4,0.4303030303030303,1,1.3
MAHARASHTRA,JALGAON,11133.502858398377,0.88083917658636,23421.31200953216,0.3101539533468173,0.9,4473.260606060606,3,58172.0
MAHARASHTRA,JALNA,11571.12483308961,0.8853088188712999,13081.661605993126,0.3117999457272967,0.9,2739.6,3,27782.2
MAHARASHTRA,KOLHAPUR,17168.396011956782,0.8862731868016904,18462.94726541384,0.311956515478265,0.9,3652.0,3,40849.8
MAHARASHTRA,LATUR,8922.308701280084,0.880397766839646,18792.871898014346,0.3100678094860432,0.9,1391.9939393939394,3,37997.5
MAHARASHTRA,MUMBAI,19409.165215800404,0.8789049922894391,25725.076138927263,0.3098739710822516,0.9,4523.139393939394,3,55439.4
MAHARASHTRA,MUMBAI CITY,4723.040009752837,0.8763133760194682,5643.59626409378,0.3095592665814898,0.9,557.630303030303,0,10237.5
MAHARASHTRA,MUMBAI SUBURBAN,8392.904761459571,0.8583654871019009,19785.50309942299,0.3034869748214043,0.9,1830.8060606060608,3,38538.3
MAHARASHTRA,MUMBAI( SUB URBAN ),39.52629243029644,0.5763798019008449,69.5959883995823,0.4966066957365708,0.6,345.9333333333334,1,898.7
MAHARASHTRA,NAGPUR,11884.78261592198,0.880051152048732,25439.38699204797,0.3098375764270412,0.9,2141.0424242424247,3,52165.2
MAHARASHTRA,NANDED,6268.480710550451,0.8795933779787658,19673.437745712123,0.3095891307052506,0.9,7617.951515151516,3,59127.6
MAHARASHTRA,NANDURBAR,5050.927200382563,0.8654339338170971,10674.713703012128,0.3060115091481529,0.9,328.24848484848485,0,25130.7
MAHARASHTRA,NANDURBAR *,7.656079265562025,0.3736171740806017,11.184749698126264,0.4831812596209996,0.4,87.8,1,238.5
MAHARASHTRA,NASHIK,20974.24141700338,0.8792579566313524,35789.140962660655,0.3098306557317313,0.9,8153.503030303032,3,84507.4
MAHARASHTRA,OSMANABAD,9344.987561276042,0.8858229863088896,12792.536714084248,0.311848090347559,0.9,2284.060606060606,3,26791.4
MAHARASHTRA,PALGHAR,4035.298167185597,0.8673903333249259,12668.701925842292,0.3057091233646937,0.9,2499.236363636364,3,29075.8
MAHARASHTRA,PARBHANI,5021.856794588732,0.8826962011507004,10593.746322630728,0.3107030241522989,0.9,3236.418181818182,3,30712.7
MAHARASHTRA,PUNE,14821.028060273942,0.8748383882903052,46269.55331672503,0.3084246329651604,0.9,7573.727272727273,3,107600.3
MAHARASHTRA,RAIGAD,1616.340678653863,0.8445374382309035,2630.406371958097,0.3043753484111073,0.9,313.2545454545455,0,5981.9
MAHARASHTRA,RAIGARH,9232.169593180124,0.8851758901573475,10387.82538625046,0.3117375238586564,0.9,3216.8727272727274,3,24776.0
MAHARASHTRA,RAIGARH(MH),7.220967741935484,0.3700497512241973,11.691534989192602,0.4786785128550082,0.4,56.721212121212126,1,144.1
MAHARASHTRA,RATNAGIRI,6700.518311546191,0.89136222687397,7260.612801492085,0.3133918278705562,0.9,2864.7818181818184,3,19480.1
MAHARASHTRA,SANGLI,5292.273256037384,0.8791252243234983,11492.211886272624,0.3095163544154143,0.9,3611.775757575758,3,32052.9
MAHARASHTRA,SATARA,3360.9505751052725,0.8844630646513544,10455.260530358122,0.3109219182686181,0.9,3527.6666666666665,3,31381.3
MAHARASHTRA,SINDHUDURG,2441.463663365425,0.8903110905004334,2753.1886198194907,0.3131010982107394,0.9,1222.490909090909,0,7747.1
MAHARASHTRA,SOLAPUR,10634.67071525333,0.8823738451419454,23555.936325622693,0.3104415186779703,0.9,7993.484848484848,3,61234.5
MAHARASHTRA,THANE,282.5986781574176,0.8613012373028883,829.8856009542129,0.3034775685550463,0.9,6935.163636363637,0,106221.4
MAHARASHTRA,WARDHA,6936.604502951804,0.890315410640625,7687.592421831612,0.313153375496788,0.9,1257.478787878788,0,15875.4
MAHARASHTRA,WASHIM,4399.839435350276,0.8849579847042192,7250.359732178467,0.311264657929565,0.9,2431.6121212121216,0,19588.0
MAHARASHTRA,WASHIM *,27.99136363636364,0.388388182540416,59.42548800519562,0.5015534610205769,0.4,75.05454545454546,1,186.6
MAHARASHTRA,YAVATMAL,12415.28038781273,0.8863334291169125,21531.323853232083,0.3117758490690521,0.9,6959.775757575758,3,53089.3
MANIPUR,BISHNUPUR,1822.0410597831935,0.8781598989849823,3333.5614900700957,0.3106147657546944,0.9,1426.8909090909094,0,7348.1
MANIPUR,CHANDEL,644.0447735155497,0.8643908456505536,906.4811218189292,0.3105848771915023,0.9,227.0,0,1843.1
MANIPUR,CHURACHANDPUR,785.9562123427623,0.7786928644751763,2013.50681590538,0.2987670154246252,0.9,379.1575757575757,0,4272.3
MANIPUR,IMPHAL EAST,3493.1960915843715,0.8916972737651274,6812.377502492077,0.3136016692773521,0.9,2624.09696969697,0,11642.6
MANIPUR,IMPHAL WEST,3233.8066712605587,0.8882531454888266,6098.557543169583,0.3124212857210106,0.9,2686.927272727273,0,12189.7
MANIPUR,JIRIBAM,175.34488958410012,0.8736140894561929,197.9994723385475,0.3085875455214366,0.9,32.72727272727273,0,410.8
MANIPUR,KAKCHING,136.73621794871795,0.8856095488494157,231.99226811632576,0.3113271699781962,0.9,128.40606060606063,0,548.1
MANIPUR,KANGPOKPI,0.3,0.075,0.948683298050514,0.2371708245126284,0.1,0.1636363636363636,2,0.3
