,state,district,active_months,total_months,pct_active_months,dormancy_index,max_dormant_streak
747,PUNJAB,MOGA,9,10,0.9,0.09999999999999998,1
748,PUNJAB,MUKTSAR,9,10,0.9,0.09999999999999998,1
749,PUNJAB,NAWANSHAHR,5,10,0.5,0.5,4
750,PUNJAB,PATHANKOT,9,10,0.9,0.09999999999999998,1
751,PUNJAB,PATIALA,9,10,0.9,0.09999999999999998,1
752,PUNJAB,RUPNAGAR,9,10,0.9,0.09999999999999998,1
753,PUNJAB,S.A.S NAGAR,2,10,0.2,0.8,5
754,PUNJAB,S.A.S NAGAR(MOHALI),8,10,0.8,0.19999999999999996,1
755,PUNJAB,SANGRUR,9,10,0.9,0.09999999999999998,1
756,PUNJAB,SAS NAGAR (MOHALI),9,10,0.9,0.09999999999999998,1
757,PUNJAB,SHAHEED BHAGAT SINGH NAGAR,9,10,0.9,0.09999999999999998,1
758,PUNJAB,SRI MUKTSAR SAHIB,9,10,0.9,0.09999999999999998,1
759,PUNJAB,TARN TARAN,9,10,0.9,0.09999999999999998,1
760,PUTTENAHALLI,5TH CROSS,1,10,0.1,0.9,9
761,RAJA ANNAMALAI PURAM,NEAR DHYANA ASHRAM,1,10,0.1,0.9,9
762,RAJASTHAN,AJMER,9,10,0.9,0.09999999999999998,1
763,RAJASTHAN,ALWAR,9,10,0.9,0.09999999999999998,1
764,RAJASTHAN,BALOTRA,2,10,0.2,0.8,8
765,RAJASTHAN,BANSWARA,9,10,0.9,0.09999999999999998,1
766,RAJASTHAN,BARAN,9,10,0.9,0.09999999999999998,1
767,RAJASTHAN,BARMER,9,10,0.9,0.09999999999999998,1
768,RAJASTHAN,BEAWAR,2,10,0.2,0.8,8
769,RAJASTHAN,BHARATPUR,9,10,0.9,0.09999999999999998,1
770,RAJASTHAN,BHILWARA,9,10,0.9,0.09999999999999998,1
771,RAJASTHAN,BIKANER,9,10,0.9,0.09999999999999998,1
772,RAJASTHAN,BUNDI,9,10,0.9,0.09999999999999998,1
773,RAJASTHAN,CHITTAURGARH,9,10,0.9,0.09999999999999998,1
774,RAJASTHAN,CHITTORGARH,9,10,0.9,0.09999999999999998,1
775,RAJASTHAN,CHURU,9,10,0.9,0.09999999999999998,1
776,RAJASTHAN,DAUSA,9,10,0.9,0.09999999999999998,1
777,RAJASTHAN,DEEG,4,10,0.4,0.6,6
778,RAJASTHAN,DHAULPUR,5,10,0.5,0.5,4
779,RAJASTHAN,DHOLPUR,9,10,0.9,0.09999999999999998,1
780,RAJASTHAN,DIDWANA-KUCHAMAN,2,10,0.2,0.8,8
781,RAJASTHAN,DUNGARPUR,9,10,0.9,0.09999999999999998,1
782,RAJASTHAN,GANGANAGAR,9,10,0.9,0.09999999999999998,1
783,RAJASTHAN,HANUMANGARH,9,10,0.9,0.09999999999999998,1
784,RAJASTHAN,JAIPUR,9,10,0.9,0.09999999999999998,1
785,RAJASTHAN,JAISALMER,9,10,0.9,0.09999999999999998,1
786,RAJASTHAN,JALOR,9,10,0.9,0.09999999999999998,1
787,RAJASTHAN,JALORE,4,10,0.4,0.6,4
788,RAJASTHAN,JHALAWAR,9,10,0.9,0.09999999999999998,1
789,RAJASTHAN,JHUNJHUNU,9,10,0.9,0.09999999999999998,1
790,RAJASTHAN,JHUNJHUNUN,9,10,0.9,0.09999999999999998,1
791,RAJASTHAN,JODHPUR,9,10,0.9,0.09999999999999998,1
792,RAJASTHAN,KARAULI,9,10,0.9,0.09999999999999998,1
793,RAJASTHAN,KHAIRTHAL-TIJARA,2,10,0.2,0.8,8
794,RAJASTHAN,KOTA,9,10,0.9,0.09999999999999998,1
795,RAJASTHAN,KOTPUTLI-BEHROR,2,10,0.2,0.8,8
796,RAJASTHAN,NAGAUR,9,10,0.9,0.09999999999999998,1
797,RAJASTHAN,PALI,9,10,0.9,0.09999999999999998,1
798,RAJASTHAN,PHALODI,2,10,0.2,0.8,8
799,RAJASTHAN,PRATAPGARH,9,10,0.9,0.09999999999999998,1
800,RAJASTHAN,RAJSAMAND,9,10,0.9,0.09999999999999998,1
801,RAJASTHAN,SALUMBAR,3,10,0.3,0.7,7
802,RAJASTHAN,SAWAI MADHOPUR,9,10,0.9,0.09999999999999998,1
803,RAJASTHAN,SIKAR,9,10,0.9,0.09999999999999998,1
804,RAJASTHAN,SIROHI,9,10,0.9,0.09999999999999998,1
805,RAJASTHAN,TONK,9,10,0.9,0.09999999999999998,1
806,RAJASTHAN,UDAIPUR,9,10,0.9,0.09999999999999998,1
807,SIKKIM,EAST,9,10,0.9,0.09999999999999998,1
808,SIKKIM,EAST SIKKIM,9,10,0.9,0.09999999999999998,1
809,SIKKIM,MANGAN,4,10,0.4,0.6,6
810,SIKKIM,NAMCHI,4,10,0.4,0.6,6
811,SIKKIM,NORTH,6,10,0.6,0.4,4
812,SIKKIM,NORTH SIKKIM,9,10,0.9,0.09999999999999998,1
813,SIKKIM,SOUTH,9,10,0.9,0.09999999999999998,1
814,SIKKIM,SOUTH SIKKIM,9,10,0.9,0.09999999999999998,1
815,SIKKIM,WEST,9,10,0.9,0.09999999999999998,1
816,SIKKIM,WEST SIKKIM,9,10,0.9,0.09999999999999998,1
817,TAMIL NADU,ARIYALUR,9,10,0.9,0.09999999999999998,1
818,TAMIL NADU,CHENGALPATTU,9,10,0.9,0.09999999999999998,1
819,TAMIL NADU,CHENNAI,9,10,0.9,0.09999999999999998,1
820,TAMIL NADU,COIMBATORE,9,10,0.9,0.09999999999999998,1
821,TAMIL NADU,CUDDALORE,9,10,0.9,0.09999999999999998,1
822,TAMIL NADU,DHARMAPURI,9,10,0.9,0.09999999999999998,1
823,TAMIL NADU,DINDIGUL,9,10,0.9,0.09999999999999998,1
824,TAMIL NADU,ERODE,9,10,0.9,0.09999999999999998,1
825,TAMIL NADU,KALLAKURICHI,9,10,0.9,0.09999999999999998,1
826,TAMIL NADU,KANCHEEPURAM,9,10,0.9,0.09999999999999998,1
827,TAMIL NADU,KANCHIPURAM,6,10,0.6,0.4,2
828,TAMIL NADU,KANNIYAKUMARI,9,10,0.9,0.09999999999999998,1
829,TAMIL NADU,KANYAKUMARI,9,10,0.9,0.09999999999999998,1
830,TAMIL NADU,KARUR,9,10,0.9,0.09999999999999998,1
831,TAMIL NADU,KRISHNAGIRI,9,10,0.9,0.09999999999999998,1
832,TAMIL NADU,MADURAI,9,10,0.9,0.09999999999999998,1
833,TAMIL NADU,MAYILADUTHURAI,9,10,0.9,0.09999999999999998,1
834,TAMIL NADU,NAGAPATTINAM,9,10,0.9,0.09999999999999998,1
835,TAMIL NADU,NAMAKKAL,9,10,0.9,0.09999999999999998,1
836,TAMIL NADU,NAMAKKAL   *,1,10,0.1,0.9,6
837,TAMIL NADU,PERAMBALUR,9,10,0.9,0.09999999999999998,1
838,TAMIL NADU,PUDUKKOTTAI,9,10,0.9,0.09999999999999998,1
839,TAMIL NADU,RAMANATHAPURAM,9,10,0.9,0.09999999999999998,1
840,TAMIL NADU,RANIPET,8,10,0.8,0.19999999999999996,1
841,TAMIL NADU,SALEM,9,10,0.9,0.09999999999999998,1
842,TAMIL NADU,SIVAGANGA,9,10,0.9,0.09999999999999998,1
843,TAMIL NADU,TENKASI,9,10,0.9,0.09999999999999998,1
844,TAMIL NADU,THANJAVUR,9,10,0.9,0.09999999999999998,1
845,TAMIL NADU,THE NILGIRIS,9,10,0.9,0.09999999999999998,1
846,TAMIL NADU,THENI,9,10,0.9,0.09999999999999998,1
847,TAMIL NADU,THIRUVALLUR,9,10,0.9,0.09999999999999998,1
848,TAMIL NADU,THIRUVARUR,9,10,0.9,0.09999999999999998,1
849,TAMIL NADU,THOOTHUKKUDI,9,10,0.9,0.09999999999999998,1
850,TAMIL NADU,TIRUCHIRAPPALLI,9,10,0.9,0.09999999999999998,1
851,TAMIL NADU,TIRUNELVELI,9,10,0.9,0.09999999999999998,1
852,TAMIL NADU,TIRUPATHUR,4,10,0.4,0.6,6
853,TAMIL NADU,TIRUPATTUR,9,10,0.9,0.09999999999999998,1
854,TAMIL NADU,TIRUPPUR,9,10,0.9,0.09999999999999998,1
855,TAMIL NADU,TIRUVALLUR,9,10,0.9,0.09999999999999998,1
856,TAMIL NADU,TIRUVANNAMALAI,9,10,0.9,0.09999999999999998,1
857,TAMIL NADU,TIRUVARUR,3,10,0.3,0.7,6
858,TAMIL NADU,TUTICORIN,3,10,0.3,0.7,6
859,TAMIL NADU,VELLORE,9,10,0.9,0.09999999999999998,1
860,TAMIL NADU,VILLUPURAM,9,10,0.9,0.09999999999999998,1
861,TAMIL NADU,VILUPPURAM,9,10,0.9,0.09999999999999998,1
862,TAMIL NADU,VIRUDHUNAGAR,9,10,0.9,0.09999999999999998,1
863,TAMILNADU,CHENNAI,1,10,0.1,0.9,9
864,TELANGANA,ADILABAD,9,10,0.9,0.09999999999999998,1
865,TELANGANA,BHADRADRI KOTHAGUDEM,9,10,0.9,0.09999999999999998,1
866,TELANGANA,HANUMAKONDA,9,10,0.9,0.09999999999999998,1
867,TELANGANA,HYDERABAD,9,10,0.9,0.09999999999999998,1
868,TELANGANA,JAGITIAL,9,10,0.9,0.09999999999999998,1
869,TELANGANA,JANGAON,5,10,0.5,0.5,5
870,TELANGANA,JANGOAN,9,10,0.9,0.09999999999999998,1
871,TELANGANA,JAYASHANKAR BHUPALPALLY,9,10,0.9,0.09999999999999998,1
872,TELANGANA,JOGULAMBA GADWAL,9,10,0.9,0.09999999999999998,1
873,TELANGANA,K.V. RANGAREDDY,9,10,0.9,0.09999999999999998,1
874,TELANGANA,KAMAREDDY,9,10,0.9,0.09999999999999998,1
875,TELANGANA,KARIMNAGAR,9,10,0.9,0.09999999999999998,1
876,TELANGANA,KHAMMAM,9,10,0.9,0.09999999999999998,1
877,TELANGANA,KOMARAM BHEEM,9,10,0.9,0.09999999999999998,1
878,TELANGANA,MAHABUBABAD,9,10,0.9,0.09999999999999998,1
879,TELANGANA,MAHABUBNAGAR,9,10,0.9,0.09999999999999998,1
880,TELANGANA,MANCHERIAL,9,10,0.9,0.09999999999999998,1
881,TELANGANA,MEDAK,9,10,0.9,0.09999999999999998,1
882,TELANGANA,MEDCHAL MALKAJGIRI,2,10,0.2,0.8,5
883,TELANGANA,MEDCHAL-MALKAJGIRI,9,10,0.9,0.09999999999999998,1
884,TELANGANA,MEDCHAL?MALKAJGIRI,5,10,0.5,0.5,5
885,TELANGANA,MEDCHALÂMALKAJGIRI,1,10,0.1,0.9,9
886,TELANGANA,MEDCHAL−MALKAJGIRI,4,10,0.4,0.6,6
887,TELANGANA,MULUGU,9,10,0.9,0.09999999999999998,1
888,TELANGANA,NAGARKURNOOL,9,10,0.9,0.09999999999999998,1
889,TELANGANA,NALGONDA,9,10,0.9,0.09999999999999998,1
890,TELANGANA,NARAYANPET,9,10,0.9,0.09999999999999998,1
891,TELANGANA,NIRMAL,9,10,0.9,0.09999999999999998,1
892,TELANGANA,NIZAMABAD,9,10,0.9,0.09999999999999998,1
893,TELANGANA,PEDDAPALLI,9,10,0.9,0.09999999999999998,1
894,TELANGANA,RAJANNA SIRCILLA,9,10,0.9,0.09999999999999998,1
895,TELANGANA,RANGA REDDY,1,10,0.1,0.9,5
896,TELANGANA,RANGAREDDY,9,10,0.9,0.09999999999999998,1
897,TELANGANA,SANGAREDDY,9,10,0.9,0.09999999999999998,1
898,TELANGANA,SIDDIPET,9,10,0.9,0.09999999999999998,1
899,TELANGANA,SURYAPET,9,10,0.9,0.09999999999999998,1
900,TELANGANA,VIKARABAD,9,10,0.9,0.09999999999999998,1
901,TELANGANA,WANAPARTHY,9,10,0.9,0.09999999999999998,1
902,TELANGANA,WARANGAL,9,10,0.9,0.09999999999999998,1
903,TELANGANA,WARANGAL (URBAN),4,10,0.4,0.6,6
904,TELANGANA,WARANGAL RURAL,9,10,0.9,0.09999999999999998,1
905,TELANGANA,WARANGAL URBAN,9,10,0.9,0.09999999999999998,1
906,TELANGANA,YADADRI.,9,10,0.9,0.09999999999999998,1
907,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DADRA AND NAGAR HAVELI,2,10,0.2,0.8,5
908,TRIPURA,DHALAI,9,10,0.9,0.09999999999999998,1
909,TRIPURA,DHALAI  *,9,10,0.9,0.09999999999999998,1
910,TRIPURA,GOMATI,9,10,0.9,0.09999999999999998,1
911,TRIPURA,KHOWAI,9,10,0.9,0.09999999999999998,1
912,TRIPURA,NORTH TRIPURA,9,10,0.9,0.09999999999999998,1
913,TRIPURA,SEPAHIJALA,9,10,0.9,0.09999999999999998,1
914,TRIPURA,SOUTH TRIPURA,9,10,0.9,0.09999999999999998,1
915,TRIPURA,UNAKOTI,9,10,0.9,0.09999999999999998,1
916,TRIPURA,WEST TRIPURA,9,10,0.9,0.09999999999999998,1
917,UTTAR PRADESH,AGRA,9,10,0.9,0.09999999999999998,1
918,UTTAR PRADESH,ALIGARH,9,10,0.9,0.09999999999999998,1
919,UTTAR PRADESH,ALLAHABAD,9,10,0.9,0.09999999999999998,1
920,UTTAR PRADESH,AMBEDKAR NAGAR,9,10,0.9,0.09999999999999998,1
921,UTTAR PRADESH,AMETHI,9,10,0.9,0.09999999999999998,1
922,UTTAR PRADESH,AMROHA,9,10,0.9,0.09999999999999998,1
923,UTTAR PRADESH,AURAIYA,9,10,0.9,0.09999999999999998,1
924,UTTAR PRADESH,AURAIYA *,1,10,0.1,0.9,8
925,UTTAR PRADESH,AYODHYA,9,10,0.9,0.09999999999999998,1
926,UTTAR PRADESH,AZAMGARH,9,10,0.9,0.09999999999999998,1
927,UTTAR PRADESH,BAGHPAT,9,10,0.9,0.09999999999999998,1
928,UTTAR PRADESH,BAGHPAT *,2,10,0.2,0.8,6
929,UTTAR PRADESH,BAGPAT,4,10,0.4,0.6,6
930,UTTAR PRADESH,BAHRAICH,9,10,0.9,0.09999999999999998,1
931,UTTAR PRADESH,BALLIA,9,10,0.9,0.09999999999999998,1
932,UTTAR PRADESH,BALRAMPUR,9,10,0.9,0.09999999999999998,1
933,UTTAR PRADESH,BANDA,9,10,0.9,0.09999999999999998,1
934,UTTAR PRADESH,BARA BANKI,9,10,0.9,0.09999999999999998,1
935,UTTAR PRADESH,BARABANKI,9,10,0.9,0.09999999999999998,1
936,UTTAR PRADESH,BAREILLY,9,10,0.9,0.09999999999999998,1
937,UTTAR PRADESH,BASTI,9,10,0.9,0.09999999999999998,1
938,UTTAR PRADESH,BHADOHI,9,10,0.9,0.09999999999999998,1
939,UTTAR PRADESH,BIJNOR,9,10,0.9,0.09999999999999998,1
940,UTTAR PRADESH,BUDAUN,9,10,0.9,0.09999999999999998,1
941,UTTAR PRADESH,BULANDSHAHAR,4,10,0.4,0.6,6
942,UTTAR PRADESH,BULANDSHAHR,9,10,0.9,0.09999999999999998,1
943,UTTAR PRADESH,CHANDAULI,9,10,0.9,0.09999999999999998,1
944,UTTAR PRADESH,CHANDAULI *,1,10,0.1,0.9,9
945,UTTAR PRADESH,CHITRAKOOT,9,10,0.9,0.09999999999999998,1
946,UTTAR PRADESH,CHITRAKOOT *,1,10,0.1,0.9,9
947,UTTAR PRADESH,DEORIA,9,10,0.9,0.09999999999999998,1
948,UTTAR PRADESH,ETAH,9,10,0.9,0.09999999999999998,1
949,UTTAR PRADESH,ETAWAH,9,10,0.9,0.09999999999999998,1
950,UTTAR PRADESH,FAIZABAD,9,10,0.9,0.09999999999999998,1
951,UTTAR PRADESH,FARRUKHABAD,9,10,0.9,0.09999999999999998,1
952,UTTAR PRADESH,FATEHPUR,9,10,0.9,0.09999999999999998,1
953,UTTAR PRADESH,FIROZABAD,9,10,0.9,0.09999999999999998,1
954,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,9,10,0.9,0.09999999999999998,1
955,UTTAR PRADESH,GAUTAM BUDDHA NAGAR *,1,10,0.1,0.9,7
956,UTTAR PRADESH,GHAZIABAD,9,10,0.9,0.09999999999999998,1
957,UTTAR PRADESH,GHAZIPUR,9,10,0.9,0.09999999999999998,1
958,UTTAR PRADESH,GONDA,9,10,0.9,0.09999999999999998,1
959,UTTAR PRADESH,GORAKHPUR,9,10,0.9,0.09999999999999998,1
960,UTTAR PRADESH,HAMIRPUR,9,10,0.9,0.09999999999999998,1
961,UTTAR PRADESH,HAPUR,9,10,0.9,0.09999999999999998,1
962,UTTAR PRADESH,HARDOI,9,10,0.9,0.09999999999999998,1
963,UTTAR PRADESH,HATHRAS,9,10,0.9,0.09999999999999998,1
964,UTTAR PRADESH,JALAUN,9,10,0.9,0.09999999999999998,1
965,UTTAR PRADESH,JAUNPUR,9,10,0.9,0.09999999999999998,1
966,UTTAR PRADESH,JHANSI,9,10,0.9,0.09999999999999998,1
967,UTTAR PRADESH,JYOTIBA PHULE NAGAR,4,10,0.4,0.6,6
968,UTTAR PRADESH,JYOTIBA PHULE NAGAR *,1,10,0.1,0.9,8
969,UTTAR PRADESH,KANNAUJ,9,10,0.9,0.09999999999999998,1
970,UTTAR PRADESH,KANPUR DEHAT,9,10,0.9,0.09999999999999998,1
971,UTTAR PRADESH,KANPUR NAGAR,9,10,0.9,0.09999999999999998,1
972,UTTAR PRADESH,KASGANJ,9,10,0.9,0.09999999999999998,1
973,UTTAR PRADESH,KAUSHAMBI,9,10,0.9,0.09999999999999998,1
974,UTTAR PRADESH,KHERI,9,10,0.9,0.09999999999999998,1
975,UTTAR PRADESH,KUSHI NAGAR,1,10,0.1,0.9,5
976,UTTAR PRADESH,KUSHINAGAR,9,10,0.9,0.09999999999999998,1
977,UTTAR PRADESH,KUSHINAGAR *,5,10,0.5,0.5,4
978,UTTAR PRADESH,LALITPUR,9,10,0.9,0.09999999999999998,1
979,UTTAR PRADESH,LUCKNOW,9,10,0.9,0.09999999999999998,1
980,UTTAR PRADESH,MAHARAJGANJ,9,10,0.9,0.09999999999999998,1
981,UTTAR PRADESH,MAHOBA,9,10,0.9,0.09999999999999998,1
982,UTTAR PRADESH,MAHOBA *,1,10,0.1,0.9,6
983,UTTAR PRADESH,MAHRAJGANJ,4,10,0.4,0.6,6
984,UTTAR PRADESH,MAINPURI,9,10,0.9,0.09999999999999998,1
985,UTTAR PRADESH,MATHURA,9,10,0.9,0.09999999999999998,1
986,UTTAR PRADESH,MAU,9,10,0.9,0.09999999999999998,1
987,UTTAR PRADESH,MEERUT,9,10,0.9,0.09999999999999998,1
988,UTTAR PRADESH,MIRZAPUR,9,10,0.9,0.09999999999999998,1
989,UTTAR PRADESH,MORADABAD,9,10,0.9,0.09999999999999998,1
990,UTTAR PRADESH,MUZAFFARNAGAR,9,10,0.9,0.09999999999999998,1
991,UTTAR PRADESH,PILIBHIT,9,10,0.9,0.09999999999999998,1
992,UTTAR PRADESH,PRATAPGARH,9,10,0.9,0.09999999999999998,1
993,UTTAR PRADESH,PRAYAGRAJ,9,10,0.9,0.09999999999999998,1
994,UTTAR PRADESH,RAE BARELI,9,10,0.9,0.09999999999999998,1
995,UTTAR PRADESH,RAEBARELI,4,10,0.4,0.6,6
996,UTTAR PRADESH,RAMPUR,9,10,0.9,0.09999999999999998,1
997,UTTAR PRADESH,SAHARANPUR,9,10,0.9,0.09999999999999998,1
998,UTTAR PRADESH,SAMBHAL,9,10,0.9,0.09999999999999998,1
999,UTTAR PRADESH,SANT KABIR NAGAR,9,10,0.9,0.09999999999999998,1
1000,UTTAR PRADESH,SANT RAVIDAS NAGAR,9,10,0.9,0.09999999999999998,1
1001,UTTAR PRADESH,SANT RAVIDAS NAGAR BHADOHI,4,10,0.4,0.6,6
1002,UTTAR PRADESH,SHAHJAHANPUR,9,10,0.9,0.09999999999999998,1
1003,UTTAR PRADESH,SHAMLI,9,10,0.9,0.09999999999999998,1
1004,UTTAR PRADESH,SHRAVASTI,2,10,0.2,0.8,5
1005,UTTAR PRADESH,SHRAWASTI,9,10,0.9,0.09999999999999998,1
1006,UTTAR PRADESH,SIDDHARTH NAGAR,2,10,0.2,0.8,5
1007,UTTAR PRADESH,SIDDHARTHNAGAR,9,10,0.9,0.09999999999999998,1
1008,UTTAR PRADESH,SITAPUR,9,10,0.9,0.09999999999999998,1
1009,UTTAR PRADESH,SONBHADRA,9,10,0.9,0.09999999999999998,1
1010,UTTAR PRADESH,SULTANPUR,9,10,0.9,0.09999999999999998,1
1011,UTTAR PRADESH,UNNAO,9,10,0.9,0.09999999999999998,1
1012,UTTAR PRADESH,VARANASI,9,10,0.9,0.09999999999999998,1
1013,UTTARAKHAND,ALMORA,9,10,0.9,0.09999999999999998,1
1014,UTTARAKHAND,BAGESHWAR,9,10,0.9,0.09999999999999998,1
1015,UTTARAKHAND,CHAMOLI,9,10,0.9,0.09999999999999998,1
1016,UTTARAKHAND,CHAMPAWAT,9,10,0.9,0.09999999999999998,1
1017,UTTARAKHAND,DEHRADUN,9,10,0.9,0.09999999999999998,1
1018,UTTARAKHAND,GARHWAL,4,10,0.4,0.6,6
1019,UTTARAKHAND,HARDWAR,4,10,0.4,0.6,6
1020,UTTARAKHAND,HARIDWAR,9,10,0.9,0.09999999999999998,1
1021,UTTARAKHAND,NAINITAL,9,10,0.9,0.09999999999999998,1
1022,UTTARAKHAND,PAURI GARHWAL,9,10,0.9,0.09999999999999998,1
1023,UTTARAKHAND,PITHORAGARH,9,10,0.9,0.09999999999999998,1
1024,UTTARAKHAND,RUDRAPRAYAG,9,10,0.9,0.09999999999999998,1
1025,UTTARAKHAND,TEHRI GARHWAL,9,10,0.9,0.09999999999999998,1
1026,UTTARAKHAND,UDHAM SINGH NAGAR,9,10,0.9,0.09999999999999998,1
1027,UTTARAKHAND,UTTARKASHI,9,10,0.9,0.09999999999999998,1
1028,UTTARANCHAL,ALMORA,1,10,0.1,0.9,6
1029,UTTARANCHAL,GARHWAL,1,10,0.1,0.9,9
1030,UTTARANCHAL,TEHRI GARHWAL,1,10,0.1,0.9,9
1031,UTTARANCHAL,UDHAM SINGH NAGAR *,1,10,0.1,0.9,9
1032,WEST  BENGAL,HOOGHLY,4,10,0.4,0.6,6
1033,WEST BANGAL,HOOGHLY,4,10,0.4,0.6,6
1034,WEST BANGAL,HOWRAH,4,10,0.4,0.6,6
1035,WEST BANGAL,SOUTH 24 PARGANAS,3,10,0.3,0.7,6
1036,WEST BENGAL,24 PARAGANAS NORTH,2,10,0.2,0.8,5
1037,WEST BENGAL,24 PARAGANAS SOUTH,1,10,0.1,0.9,5
1038,WEST BENGAL,ALIPURDUAR,9,10,0.9,0.09999999999999998,1
1039,WEST BENGAL,BALLY JAGACHHA,4,10,0.4,0.6,6
1040,WEST BENGAL,BANKURA,9,10,0.9,0.09999999999999998,1
1041,WEST BENGAL,BARDDHAMAN,9,10,0.9,0.09999999999999998,1
1042,WEST BENGAL,BARDHAMAN,9,10,0.9,0.09999999999999998,1
1043,WEST BENGAL,BIRBHUM,9,10,0.9,0.09999999999999998,1
1044,WEST BENGAL,BURDWAN,2,10,0.2,0.8,6
1045,WEST BENGAL,COOCH BEHAR,9,10,0.9,0.09999999999999998,1
1046,WEST BENGAL,COOCHBEHAR,3,10,0.3,0.7,5
1047,WEST BENGAL,DAKSHIN DINAJPUR,9,10,0.9,0.09999999999999998,1
1048,WEST BENGAL,DARJEELING,9,10,0.9,0.09999999999999998,1
1049,WEST BENGAL,DARJILING,9,10,0.9,0.09999999999999998,1
1050,WEST BENGAL,DINAJPUR DAKSHIN,1,10,0.1,0.9,5
1051,WEST BENGAL,DINAJPUR UTTAR,3,10,0.3,0.7,5
1052,WEST BENGAL,DOMJUR,3,10,0.3,0.7,6
1053,WEST BENGAL,EAST MIDNAPORE,9,10,0.9,0.09999999999999998,1
1054,WEST BENGAL,EAST MIDNAPUR,4,10,0.4,0.6,6
1055,WEST BENGAL,HAORA,9,10,0.9,0.09999999999999998,1
1056,WEST BENGAL,HAWRAH,4,10,0.4,0.6,6
1057,WEST BENGAL,HOOGHIY,4,10,0.4,0.6,6
1058,WEST BENGAL,HOOGHLY,9,10,0.9,0.09999999999999998,1
1059,WEST BENGAL,HOWRAH,9,10,0.9,0.09999999999999998,1
1060,WEST BENGAL,HUGLI,4,10,0.4,0.6,6
1061,WEST BENGAL,JALPAIGURI,9,10,0.9,0.09999999999999998,1
1062,WEST BENGAL,JHARGRAM,9,10,0.9,0.09999999999999998,1
1063,WEST BENGAL,KALIMPONG,9,10,0.9,0.09999999999999998,1
1064,WEST BENGAL,KOCH BIHAR,9,10,0.9,0.09999999999999998,1
1065,WEST BENGAL,KOLKATA,9,10,0.9,0.09999999999999998,1
1066,WEST BENGAL,MALDA,9,10,0.9,0.09999999999999998,1
1067,WEST BENGAL,MALDAH,9,10,0.9,0.09999999999999998,1
1068,WEST BENGAL,MEDINIPUR,4,10,0.4,0.6,6
1069,WEST BENGAL,MEDINIPUR WEST,2,10,0.2,0.8,5
1070,WEST BENGAL,MURSHIDABAD,9,10,0.9,0.09999999999999998,1
1071,WEST BENGAL,NADIA,9,10,0.9,0.09999999999999998,1
1072,WEST BENGAL,NAIHATI ANANDABAZAR,1,10,0.1,0.9,7
1073,WEST BENGAL,NORTH 24 PARGANAS,9,10,0.9,0.09999999999999998,1
1074,WEST BENGAL,NORTH DINAJPUR,7,10,0.7,0.30000000000000004,2
1075,WEST BENGAL,NORTH TWENTY FOUR PARGANAS,9,10,0.9,0.09999999999999998,1
1076,WEST BENGAL,PASCHIM BARDHAMAN,9,10,0.9,0.09999999999999998,1
1077,WEST BENGAL,PASCHIM MEDINIPUR,9,10,0.9,0.09999999999999998,1
1078,WEST BENGAL,PURBA BARDHAMAN,9,10,0.9,0.09999999999999998,1
1079,WEST BENGAL,PURBA MEDINIPUR,9,10,0.9,0.09999999999999998,1
1080,WEST BENGAL,PURULIA,9,10,0.9,0.09999999999999998,1
1081,WEST BENGAL,PURULIYA,9,10,0.9,0.09999999999999998,1
1082,WEST BENGAL,SOUTH  TWENTY FOUR PARGANAS,2,10,0.2,0.8,8
1083,WEST BENGAL,SOUTH 24 PARGANA,4,10,0.4,0.6,6
1084,WEST BENGAL,SOUTH 24 PARGANAS,9,10,0.9,0.09999999999999998,1
1085,WEST BENGAL,SOUTH DINAJPUR,9,10,0.9,0.09999999999999998,1
1086,WEST BENGAL,SOUTH DUMDUM(M),4,10,0.4,0.6,6
1087,WEST BENGAL,SOUTH TWENTY FOUR PARGANAS,9,10,0.9,0.09999999999999998,1
1088,WEST BENGAL,UTTAR DINAJPUR,9,10,0.9,0.09999999999999998,1
1089,WEST BENGAL,WEST MEDINIPUR,4,10,0.4,0.6,6
1090,WEST BENGAL,WEST MIDNAPORE,9,10,0.9,0.09999999999999998,1
1091,WEST BENGLI,HOOGHLY,2,10,0.2,0.8,8
1092,WESTBENGAL,HOOGHLY,4,10,0.4,0.6,6
1093,WESTBENGAL,HOWRAH,4,10,0.4,0.6,6
