state,district,mean_cci,min_cci
UTTAR PRADESH,BASTI,0.759431808159111,0.0
UTTAR PRADESH,BHADOHI,0.6747455427512066,0.0
UTTAR PRADESH,BIJNOR,0.7779989923869561,0.0
UTTAR PRADESH,BUDAUN,0.7187736642731337,0.0
UTTAR PRADESH,BULANDSHAHAR,0.1638235294117647,0.0
UTTAR PRADESH,BULANDSHAHR,0.7492180121496854,0.0
UTTAR PRADESH,CHANDAULI,0.7297597520563136,0.0
UTTAR PRADESH,CHANDAULI *,0.0,0.0
UTTAR PRADESH,CHITRAKOOT,0.7894109338314677,0.0
UTTAR PRADESH,CHITRAKOOT *,0.0,0.0
UTTAR PRADESH,DEORIA,0.7431577269457492,0.0
UTTAR PRADESH,ETAH,0.7528372325104262,0.0
UTTAR PRADESH,ETAWAH,0.7657473215509156,0.0
UTTAR PRADESH,FAIZABAD,0.7887614121653332,0.0
UTTAR PRADESH,FARRUKHABAD,0.7781063610012022,0.0
UTTAR PRADESH,FATEHPUR,0.7470113937844831,0.0
UTTAR PRADESH,FIROZABAD,0.7429644491391987,0.0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR,0.6040616389717905,0.0
UTTAR PRADESH,GAUTAM BUDDHA NAGAR *,0.0,0.0
UTTAR PRADESH,GHAZIABAD,0.6850013494169722,0.0
UTTAR PRADESH,GHAZIPUR,0.7363741158660913,0.0
UTTAR PRADESH,GONDA,0.7692886493892167,0.0
UTTAR PRADESH,GORAKHPUR,0.6808325110551867,0.0
UTTAR PRADESH,HAMIRPUR,0.8103837694379793,0.0
UTTAR PRADESH,HAPUR,0.764605645843354,0.0
UTTAR PRADESH,HARDOI,0.7781060138001029,0.0
UTTAR PRADESH,HATHRAS,0.777808243196608,0.0
UTTAR PRADESH,JALAUN,0.7797726176529085,0.0
UTTAR PRADESH,JAUNPUR,0.737838250903063,0.0
UTTAR PRADESH,JHANSI,0.8103454648855891,0.0
UTTAR PRADESH,JYOTIBA PHULE NAGAR,0.12023809523809523,0.0
UTTAR PRADESH,JYOTIBA PHULE NAGAR *,0.0,0.0
UTTAR PRADESH,KANNAUJ,0.7629905737555589,0.0
UTTAR PRADESH,KANPUR DEHAT,0.7504015302029459,0.0
UTTAR PRADESH,KANPUR NAGAR,0.7119018180753853,0.0
UTTAR PRADESH,KASGANJ,0.7906963568133731,0.0
UTTAR PRADESH,KAUSHAMBI,0.7736284633166923,0.0
UTTAR PRADESH,KHERI,0.772806828924883,0.0
UTTAR PRADESH,KUSHI NAGAR,0.0,0.0
UTTAR PRADESH,KUSHINAGAR,0.7142914724679745,0.0
UTTAR PRADESH,KUSHINAGAR *,0.3437679967091732,0.0
UTTAR PRADESH,LALITPUR,0.8040311091513518,0.0
UTTAR PRADESH,LUCKNOW,0.7394118050090598,0.0
UTTAR PRADESH,MAHARAJGANJ,0.668000711258528,0.0
UTTAR PRADESH,MAHOBA,0.8145134459357972,0.0
UTTAR PRADESH,MAHOBA *,0.0,0.0
UTTAR PRADESH,MAHRAJGANJ,0.13690476190476192,0.0
UTTAR PRADESH,MAINPURI,0.7186969625435113,0.0
UTTAR PRADESH,MATHURA,0.7463834950818162,0.0
UTTAR PRADESH,MAU,0.7223703646133992,0.0
UTTAR PRADESH,MEERUT,0.7424817431113407,0.0
UTTAR PRADESH,MIRZAPUR,0.7719629100136467,0.0
UTTAR PRADESH,MORADABAD,0.7438645319474696,0.0
UTTAR PRADESH,MUZAFFARNAGAR,0.7745526967486318,0.0
UTTAR PRADESH,PILIBHIT,0.7707588692052194,0.0
UTTAR PRADESH,PRATAPGARH,0.7681229113391886,0.0
UTTAR PRADESH,PRAYAGRAJ,0.6581490536053983,0.0
UTTAR PRADESH,RAE BARELI,0.7829018410536851,0.0
UTTAR PRADESH,RAEBARELI,0.09999999999999999,0.0
UTTAR PRADESH,RAMPUR,0.7186653138008745,0.0
UTTAR PRADESH,SAHARANPUR,0.7753794349569134,0.0
UTTAR PRADESH,SAMBHAL,0.7897302980603265,0.0
UTTAR PRADESH,SANT KABIR NAGAR,0.7655403820913549,0.0
UTTAR PRADESH,SANT RAVIDAS NAGAR,0.7738560838954031,0.0
UTTAR PRADESH,SANT RAVIDAS NAGAR BHADOHI,0.15828402207564948,0.0
UTTAR PRADESH,SHAHJAHANPUR,0.7472586213123182,0.0
UTTAR PRADESH,SHAMLI,0.7831713040125962,0.0
UTTAR PRADESH,SHRAVASTI,0.0,0.0
UTTAR PRADESH,SHRAWASTI,0.7522385929616449,0.0
UTTAR PRADESH,SIDDHARTH NAGAR,0.0,0.0
UTTAR PRADESH,SIDDHARTHNAGAR,0.7227490724758646,0.0
UTTAR PRADESH,SITAPUR,0.7899013554927518,0.0
UTTAR PRADESH,SONBHADRA,0.795525555594494,0.0
UTTAR PRADESH,SULTANPUR,0.7465393493919155,0.0
UTTAR PRADESH,UNNAO,0.7514988676419007,0.0
UTTAR PRADESH,VARANASI,0.7129007422059537,0.0
UTTARAKHAND,ALMORA,0.813855008838084,0.0
UTTARAKHAND,BAGESHWAR,0.7995419091186876,0.0
UTTARAKHAND,CHAMOLI,0.8259711638568101,0.0
UTTARAKHAND,CHAMPAWAT,0.7947217736882345,0.0
UTTARAKHAND,DEHRADUN,0.7792698162931619,0.0
UTTARAKHAND,GARHWAL,0.22780303030303028,0.0
UTTARAKHAND,HARDWAR,0.2441666666666667,0.0
UTTARAKHAND,HARIDWAR,0.7934066339499124,0.0
UTTARAKHAND,NAINITAL,0.7506409485129972,0.0
UTTARAKHAND,PAURI GARHWAL,0.8227307282066393,0.0
UTTARAKHAND,PITHORAGARH,0.8163533507939856,0.0
UTTARAKHAND,RUDRAPRAYAG,0.8270942722810635,0.0
UTTARAKHAND,TEHRI GARHWAL,0.8125331068072061,0.0
UTTARAKHAND,UDHAM SINGH NAGAR,0.707640500095325,0.0
UTTARAKHAND,UTTARKASHI,0.8063431514042868,0.0
UTTARANCHAL,ALMORA,0.0,0.0
UTTARANCHAL,GARHWAL,0.0,0.0
UTTARANCHAL,TEHRI GARHWAL,0.0,0.0
UTTARANCHAL,UDHAM SINGH NAGAR *,0.0,0.0
WEST  BENGAL,HOOGHLY,0.13452380952380952,0.0
WEST BANGAL,HOOGHLY,0.24166666666666664,0.0
WEST BANGAL,HOWRAH,0.15,0.0
WEST BANGAL,SOUTH 24 PARGANAS,0.0,0.0
WEST BENGAL,24 PARAGANAS NORTH,0.0,0.0
WEST BENGAL,24 PARAGANAS SOUTH,0.0,0.0
WEST BENGAL,ALIPURDUAR,0.5224120167846787,0.0
WEST BENGAL,BALLY JAGACHHA,0.0,0.0
WEST BENGAL,BANKURA,0.7466684695310757,0.0
WEST BENGAL,BARDDHAMAN,0.7716700016741519,0.0
WEST BENGAL,BARDHAMAN,0.7441615943973802,0.0
WEST BENGAL,BIRBHUM,0.7135997596026789,0.0
WEST BENGAL,BURDWAN,0.05,0.0
WEST BENGAL,COOCH BEHAR,0.5840310787575385,0.0
WEST BENGAL,COOCHBEHAR,0.0,0.0
WEST BENGAL,DAKSHIN DINAJPUR,0.6909850021788314,0.0
WEST BENGAL,DARJEELING,0.6488137104335325,0.0
WEST BENGAL,DARJILING,0.6725064366541958,0.0
WEST BENGAL,DINAJPUR DAKSHIN,0.0,0.0
WEST BENGAL,DINAJPUR UTTAR,0.0,0.0
WEST BENGAL,DOMJUR,0.0,0.0
WEST BENGAL,EAST MIDNAPORE,0.7779432846045865,0.0
WEST BENGAL,EAST MIDNAPUR,0.0,0.0
WEST BENGAL,HAORA,0.7350650229058833,0.0
WEST BENGAL,HAWRAH,0.10833333333333332,0.0
WEST BENGAL,HOOGHIY,0.03333333333333333,0.0
WEST BENGAL,HOOGHLY,0.7472646922245493,0.0
WEST BENGAL,HOWRAH,0.7302453635835916,0.0
WEST BENGAL,HUGLI,0.22293882978723403,0.0
WEST BENGAL,JALPAIGURI,0.6624631569510344,0.0
WEST BENGAL,JHARGRAM,0.6434448648914441,0.0
WEST BENGAL,KALIMPONG,0.52448438603264,0.0
WEST BENGAL,KOCH BIHAR,0.664746581479738,0.0
WEST BENGAL,KOLKATA,0.705292655971882,0.0
WEST BENGAL,MALDA,0.5956305952185122,0.0
WEST BENGAL,MALDAH,0.7226417395188328,0.0
WEST BENGAL,MEDINIPUR,0.22808302808302808,0.0
WEST BENGAL,MEDINIPUR WEST,0.0,0.0
WEST BENGAL,MURSHIDABAD,0.6571302576035586,0.0
WEST BENGAL,NADIA,0.7282395129186926,0.0
WEST BENGAL,NAIHATI ANANDABAZAR,0.0,0.0
WEST BENGAL,NORTH 24 PARGANAS,0.7394183935747259,0.0
WEST BENGAL,NORTH DINAJPUR,0.4571914410542844,0.0
WEST BENGAL,NORTH TWENTY FOUR PARGANAS,0.7531039781829306,0.0
WEST BENGAL,PASCHIM BARDHAMAN,0.6699396817141723,0.0
WEST BENGAL,PASCHIM MEDINIPUR,0.7351557295050359,0.0
WEST BENGAL,PURBA BARDHAMAN,0.6450388754842487,0.0
WEST BENGAL,PURBA MEDINIPUR,0.7627431676422505,0.0
WEST BENGAL,PURULIA,0.6685719271517351,0.0
WEST BENGAL,PURULIYA,0.6625621538306762,0.0
WEST BENGAL,SOUTH  TWENTY FOUR PARGANAS,0.0,0.0
WEST BENGAL,SOUTH 24 PARGANA,0.075,0.0
WEST BENGAL,SOUTH 24 PARGANAS,0.6660009503001458,0.0
WEST BENGAL,SOUTH DINAJPUR,0.7231555120933152,0.0
WEST BENGAL,SOUTH DUMDUM(M),0.0,0.0
WEST BENGAL,SOUTH TWENTY FOUR PARGANAS,0.7091836160873879,0.0
WEST BENGAL,UTTAR DINAJPUR,0.5210162437862921,0.0
WEST BENGAL,WEST MEDINIPUR,0.05,0.0
WEST BENGAL,WEST MIDNAPORE,0.7547325487387126,0.0
WEST BENGLI,HOOGHLY,0.0,0.0
WESTBENGAL,HOOGHLY,0.16333333333333333,0.0
WESTBENGAL,HOWRAH,0.0,0.0
